iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,$<time
0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,10,4.8
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,2.21
0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,10,7.48
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,90,3.27
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.95
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,90,1.87
0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,10,6.65
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,2.16
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,90,3.26
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,2.31
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,2.02
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.87
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.23
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,2.11
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.94
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,90,3.25
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,2.11
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,90,3.24
0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,10,4.25
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,90,3.37
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.3
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,90,2.79
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,90,2.45
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.85
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,10,3.12
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,10,4.17
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,2.18
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,10,3.63
0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,10,4.22
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.84
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,10,4.16
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,90,2.17
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,90,1.85
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,10,4.55
0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,10,3.41
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,90,2.72
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,90,2.46
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,2.13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,2.4
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,2.07
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,90,2.5
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,2.82
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,10,2.72
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,2.12
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,2.78
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,90,1.88
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,90,2.4
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,2.17
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,90,2.71
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,2.08
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,90,2.48
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,90,2.72
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,10,6.11
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,90,2.97
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,90,2.48
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,3.54
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,2.64
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,90,2.48
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,2.16
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,90,2.96
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,90,2.87
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,2.22
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,90,2.45
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,2.37
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,90,2.68
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,90,2.72
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,2.66
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.16
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,2.14
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,4.02
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.21
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,2.1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,90,2.77
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90,2.76
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,90,2.98
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,2.44
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,90,2.8
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,2.12
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,10,4.18
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,90,2.98
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,10,4
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,10,3.03
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,2.12
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.18
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,3.93
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,90,2.18
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.11
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,2.17
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,3.04
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,2.2
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,2.74
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,2.2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,2.36
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,2.16
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,2.13
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,10,2.93
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,2.11
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,2.94
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,90,2.48
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.88
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.13
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,2.13
0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,10,6.75
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.19
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,90,2.42
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.23
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,2.12
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,3.13
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.22
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,90,2.43
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10,4.42
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,2.44
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,2.68
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,2.27
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.28
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,2.76
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,2.18
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10,2.84
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,2.2
0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,10,7
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,10,2.79
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,2.16
0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,10,4.56
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.35
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,2.05
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,2.18
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,90,2.19
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,2.16
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,2.31
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.12
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10,4.67
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,2.19
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,10,4.78
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,2.12
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10,4.75
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.83
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,2.36
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,90,2.42
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,90,1.81
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,10,2.83
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,90,2.43
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,4.68
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,10,4.65
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,90,1.93
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,2.8
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,90,2.37
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,2.16
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,90,1.84
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,2.38
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,10,3.85
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,1.86
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,2.23
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,2.15
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,2.15
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,90,2.4
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,4.05
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,10,2.77
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,90,3.32
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,90,2.68
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,90,2.67
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,10,3.74
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,90,3.27
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,90,3.48
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,90,2.75
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,1.9
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,90,3.24
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,3.27
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,10,3.92
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,90,2.76
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,90,3.31
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,10,4.74
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10,3.99
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,10,6.99
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,4.77
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,90,3.23
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,2.23
0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,90,3.28
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,4.82
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,10,6.15
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,90,2.87
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,4.03
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,10,2.43
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,4.59
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,4.94
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,10,6.7
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,2.18
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,10,6.2
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,10,4.58
0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,90,3.27
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,10,4.59
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,10,4.7
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,4.02
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,4.44
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,2.7
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,2.73
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,2.97
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,90,2.74
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,10,2.45
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,2.12
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,10,7.75
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,4.19
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,10,3.07
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,90,2.66
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,10,3.81
0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,10,4.68
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,90,3.33
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,10,4.2
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,10,6.64
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,90,3.21
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,10,3.12
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,10,4.59
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,3.03
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,90,2.91
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,90,3.27
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,10,5.36
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,10,4.18
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,90,3.34
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,90,2.72
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,10,3.09
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,4.26
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,90,3.32
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,10,4.74
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,90,3.62
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,90,2.85
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,90,3.24
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,90,3.22
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,10,4.26
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,90,3.22
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,10,3.83
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,3.07
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,90,3.26
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,90,3.32
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,90,2.65
0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,90,3.37
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,90,3.26
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,3.18
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,10,6.2
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,90,3.32
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,90,3.27
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10,4.18
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,3.83
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,90,3.53
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,90,2.72
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,10,3.63
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,2.96
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10,2.39
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,90,3.22
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,10,4.84
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,10,2.04
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,10,3.14
0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,10,7.35
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,4.76
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,10,4.6
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,4.05
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,2.92
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,90,3.31
0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,90,3.3
0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,90,3.32
0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,90,3.43
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,10,3.87
0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,90,3.33
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,4.95
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10,5.44
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,3.11
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,10,4.57
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,90,3.27
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.92
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,4.99
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,4.14
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,90,2.64
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,90,3.53
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,90,3.28
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,2.12
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.8
0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,90,3.32
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,10,3.19
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,90,3.67
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,10,6.44
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,2.14
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.84
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,2.3
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,4
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,2.13
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,90,3.38
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,4.21
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,4.2
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,10,4.08
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,90,3.27
0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,90,3.26
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,10,3.73
0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,90,3.53
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10,7.58
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,10,3.04
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,2.88
0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,6.57
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,90,3.37
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,2.83
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,10,4.53
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,90,3.31
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,90,2.79
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,2.75
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6.29
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,4.03
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6.23
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,10,2.74
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,2.81
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,3.94
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,10,7.17
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,90,3.26
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,90,3.48
0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,10,4.95
0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,90,3.26
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,90,2.81
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,90,2.99
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,90,2.17
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,2.92
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,2.11
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,2.13
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,2.73
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,2.14
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,10,2.47
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.91
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,2.09
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,2.17
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,90,2.7
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,90,2.7
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,2.16
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,90,2.69
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,90,2.77
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.92
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,90,2.71
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,2.72
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,2.17
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,90,3.6
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,90,2.95
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,2.18
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,90,2.67
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.16
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,2.2
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,1.87
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.19
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,10,2.96
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,90,2.17
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,10,2.99
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,2.16
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,2.41
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,2.38
