root,mpm,prefork,worker,moreThreads,moreProcesses,sendfile,compression,noCompression,keepalive,basicAuth,tls,tlsAes128,tlsAes256,maxClients,compressionLevel,$<performance
1,1,1,0,0,0,0,0,1,0,1,1,1,0,512,0,167.959
1,1,1,0,0,0,0,0,1,0,1,1,1,0,1024,0,168.3918
1,1,1,0,0,0,0,0,1,0,1,1,1,0,2048,0,168.0774
1,1,1,0,0,0,0,0,1,0,1,1,1,0,4096,0,168.235
1,1,1,0,0,0,0,0,1,1,0,1,0,1,512,0,32.0276
1,1,1,0,0,0,0,0,1,1,0,1,0,1,1024,0,32.2442
1,1,1,0,0,0,0,0,1,1,0,1,0,1,2048,0,32.3338
1,1,1,0,0,0,0,0,1,1,0,1,0,1,4096,0,32.2706
1,1,1,0,0,0,0,0,1,1,0,1,1,0,512,0,31.9352
1,1,1,0,0,0,0,0,1,1,0,1,1,0,1024,0,32.0256
1,1,1,0,0,0,0,0,1,1,0,1,1,0,2048,0,31.951
1,1,1,0,0,0,0,0,1,1,0,1,1,0,4096,0,31.856
1,1,1,0,0,0,0,0,1,1,1,1,0,1,512,0,32.4808
1,1,1,0,0,0,0,0,1,1,1,1,0,1,1024,0,32.7576
1,1,1,0,0,0,0,0,1,1,1,1,0,1,2048,0,32.983
1,1,1,0,0,0,0,0,1,1,1,1,0,1,4096,0,32.8562
1,1,1,0,0,0,0,0,1,1,1,1,1,0,512,0,32.2926
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1024,0,32.4482
1,1,1,0,0,0,0,0,1,1,1,1,1,0,2048,0,32.2416
1,1,1,0,0,0,0,0,1,1,1,1,1,0,4096,0,32.4378
1,1,1,0,0,0,1,0,1,0,0,1,0,1,512,0,167.9868
1,1,1,0,0,0,1,0,1,0,0,1,0,1,1024,0,168.6472
1,1,1,0,0,0,1,0,1,0,0,1,0,1,2048,0,168.5262
1,1,1,0,0,0,1,0,1,0,0,1,0,1,4096,0,168.871
1,1,1,0,0,0,1,0,1,0,0,1,1,0,512,0,167.536
1,1,1,0,0,0,1,0,1,0,0,1,1,0,1024,0,168.277
1,1,1,0,0,0,1,0,1,0,0,1,1,0,2048,0,168.2572
1,1,1,0,0,0,1,0,1,0,0,1,1,0,4096,0,168.1872
1,1,1,0,0,0,1,0,1,0,1,1,0,1,512,0,167.8738
1,1,1,0,0,0,1,0,1,0,1,1,0,1,1024,0,168.848
1,1,1,0,0,0,1,0,1,0,1,1,0,1,2048,0,168.6478
1,1,1,0,0,0,1,0,1,0,1,1,0,1,4096,0,168.8754
1,1,1,0,0,0,1,0,1,0,1,1,1,0,512,0,167.5702
1,1,1,0,0,0,1,0,1,0,1,1,1,0,1024,0,167.9066
1,1,1,0,0,0,1,0,1,0,1,1,1,0,2048,0,168.2774
1,1,1,0,0,0,1,0,1,0,1,1,1,0,4096,0,168.5166
1,1,1,0,0,0,1,0,1,1,0,1,0,1,512,0,32.1922
1,1,1,0,0,0,1,0,1,1,0,1,0,1,1024,0,32.4286
1,1,1,0,0,0,1,0,1,1,0,1,0,1,2048,0,32.1798
1,1,1,0,0,0,1,0,1,1,0,1,0,1,4096,0,32.4172
1,1,1,0,0,0,1,0,1,1,0,1,1,0,512,0,31.874
1,1,1,0,0,0,1,0,1,1,0,1,1,0,1024,0,31.8784
1,1,1,0,0,0,1,0,1,1,0,1,1,0,2048,0,32.1476
1,1,1,0,0,0,1,0,1,1,0,1,1,0,4096,0,32.1852
1,1,1,0,0,0,1,0,1,1,1,1,0,1,512,0,32.7642
1,1,1,0,0,0,1,0,1,1,1,1,0,1,1024,0,32.8628
1,1,1,0,0,0,1,0,1,1,1,1,0,1,2048,0,32.8478
1,1,1,0,0,0,1,0,1,1,1,1,0,1,4096,0,32.6614
1,1,1,0,0,0,1,0,1,1,1,1,1,0,512,0,32.282
1,1,1,0,0,0,1,0,1,1,1,1,1,0,1024,0,32.4318
1,1,1,0,0,0,1,0,1,1,1,1,1,0,2048,0,32.4122
1,1,1,0,0,0,1,0,1,1,1,1,1,0,4096,0,32.3264
1,1,1,0,0,0,0,1,0,0,0,1,0,1,512,1,168.2912
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1024,1,168.2604
1,1,1,0,0,0,0,1,0,0,0,1,0,1,2048,1,168.8226
1,1,1,0,0,0,0,1,0,0,0,1,0,1,4096,1,168.4612
1,1,1,0,0,0,0,1,0,0,0,1,0,1,512,5,168.7554
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1024,5,168.7022
1,1,1,0,0,0,0,1,0,0,0,1,0,1,2048,5,168.9618
1,1,1,0,0,0,0,1,0,0,0,1,0,1,4096,5,168.415
1,1,1,0,0,0,0,1,0,0,0,1,0,1,512,9,168.6018
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1024,9,168.6998
1,1,1,0,0,0,0,1,0,0,0,1,0,1,2048,9,168.689
1,1,1,0,0,0,0,1,0,0,0,1,0,1,4096,9,168.561
1,1,1,0,0,0,0,1,0,0,0,1,1,0,512,1,167.7918
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1024,1,167.7564
1,1,1,0,0,0,0,1,0,0,0,1,1,0,2048,1,167.9444
1,1,1,0,0,0,0,1,0,0,0,1,1,0,4096,1,168.121
1,1,1,0,0,0,0,1,0,0,0,1,1,0,512,5,167.636
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1024,5,168.3982
1,1,1,0,0,0,0,1,0,0,0,1,1,0,2048,5,167.9806
1,1,1,0,0,0,0,1,0,0,0,1,1,0,4096,5,168.1448
1,1,1,0,0,0,0,1,0,0,0,1,1,0,512,9,167.7344
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1024,9,167.8678
1,1,1,0,0,0,0,1,0,0,0,1,1,0,2048,9,167.962
1,1,1,0,0,0,0,1,0,0,0,1,1,0,4096,9,168.1642
1,1,1,0,0,0,0,1,0,0,1,1,0,1,512,1,168.563
1,1,1,0,0,0,0,1,0,0,1,1,0,1,1024,1,168.5302
1,1,1,0,0,0,0,1,0,0,1,1,0,1,2048,1,169.1728
1,1,1,0,0,0,0,1,0,0,1,1,0,1,4096,1,168.7
1,1,1,0,0,0,0,1,0,0,1,1,0,1,512,5,168.5062
1,1,1,0,0,0,0,1,0,0,1,1,0,1,1024,5,168.2294
1,1,1,0,0,0,0,1,0,0,1,1,0,1,2048,5,168.715
1,1,1,0,0,0,0,1,0,0,1,1,0,1,4096,5,168.7376
1,1,1,0,0,0,0,1,0,0,1,1,0,1,512,9,168.896
1,1,1,0,0,0,0,1,0,0,1,1,0,1,1024,9,169.162
1,1,1,0,0,0,0,1,0,0,1,1,0,1,2048,9,168.9924
1,1,1,0,0,0,0,1,0,0,1,1,0,1,4096,9,168.8648
1,1,1,0,0,0,0,1,0,0,1,1,1,0,512,1,168.013
1,1,1,0,0,0,0,1,0,0,1,1,1,0,1024,1,168.1016
1,1,1,0,0,0,0,1,0,0,1,1,1,0,2048,1,168.2476
1,1,1,0,0,0,0,1,0,0,1,1,1,0,4096,1,168.0388
1,1,1,0,0,0,0,1,0,0,1,1,1,0,512,5,167.9934
1,1,1,0,0,0,0,1,0,0,1,1,1,0,1024,5,167.7954
1,1,1,0,0,0,0,1,0,0,1,1,1,0,2048,5,168.1838
1,1,1,0,0,0,0,1,0,0,1,1,1,0,4096,5,167.9162
1,1,1,0,0,0,0,1,0,0,1,1,1,0,512,9,167.6938
1,1,1,0,0,0,0,1,0,0,1,1,1,0,1024,9,167.8074
1,1,1,0,0,0,0,1,0,0,1,1,1,0,2048,9,168.267
1,1,1,0,0,0,0,1,0,0,1,1,1,0,4096,9,168.0278
1,1,1,0,0,0,1,1,0,0,0,1,0,1,512,1,168.5172
1,1,1,0,0,0,1,1,0,0,0,1,0,1,1024,1,169.0418
1,1,1,0,0,0,1,1,0,0,0,1,0,1,2048,1,168.7802
1,1,1,0,0,0,1,1,0,0,0,1,0,1,4096,1,168.349
1,1,1,0,0,0,1,1,0,0,0,1,0,1,512,5,167.853
1,1,1,0,0,0,1,1,0,0,0,1,0,1,1024,5,168.724
1,1,1,0,0,0,1,1,0,0,0,1,0,1,2048,5,168.7524
1,1,1,0,0,0,1,1,0,0,0,1,0,1,4096,5,168.6894
1,1,1,0,0,0,1,1,0,0,0,1,0,1,512,9,168.5048
1,1,1,0,0,0,1,1,0,0,0,1,0,1,1024,9,168.158
1,1,1,0,0,0,1,1,0,0,0,1,0,1,2048,9,168.3624
1,1,1,0,0,0,1,1,0,0,0,1,0,1,4096,9,168.3814
1,1,1,0,0,0,1,1,0,0,0,1,1,0,512,1,167.322
1,1,1,0,0,0,1,1,0,0,0,1,1,0,1024,1,167.8618
1,1,1,0,0,0,1,1,0,0,0,1,1,0,2048,1,168.2048
1,1,1,0,0,0,1,1,0,0,0,1,1,0,4096,1,167.6986
1,1,1,0,0,0,1,1,0,0,0,1,1,0,512,5,167.8532
1,1,1,0,0,0,1,1,0,0,0,1,1,0,1024,5,167.9168
1,1,1,0,0,0,1,1,0,0,0,1,1,0,2048,5,168.3938
1,1,1,0,0,0,1,1,0,0,0,1,1,0,4096,5,168.2304
1,1,1,0,0,0,1,1,0,0,0,1,1,0,512,9,167.7402
1,1,1,0,0,0,1,1,0,0,0,1,1,0,1024,9,168.076
1,1,1,0,0,0,1,1,0,0,0,1,1,0,2048,9,168.2448
1,1,1,0,0,0,1,1,0,0,0,1,1,0,4096,9,167.9174
1,1,1,0,0,0,1,1,0,0,1,1,0,1,512,1,168.1872
1,1,1,0,0,0,1,1,0,0,1,1,0,1,1024,1,168.6108
1,1,1,0,0,0,1,1,0,0,1,1,0,1,2048,1,168.404
1,1,1,0,0,0,1,1,0,0,1,1,0,1,4096,1,168.7238
1,1,1,0,0,0,1,1,0,0,1,1,0,1,512,5,168.4422
1,1,1,0,0,0,1,1,0,0,1,1,0,1,1024,5,168.5308
1,1,1,0,0,0,1,1,0,0,1,1,0,1,2048,5,168.6212
1,1,1,0,0,0,1,1,0,0,1,1,0,1,4096,5,168.9068
1,1,1,0,0,0,1,1,0,0,1,1,0,1,512,9,168.4238
1,1,1,0,0,0,1,1,0,0,1,1,0,1,1024,9,168.4146
1,1,1,0,0,0,1,1,0,0,1,1,0,1,2048,9,169.077
1,1,1,0,0,0,1,1,0,0,1,1,0,1,4096,9,168.8202
1,1,1,0,0,0,1,1,0,0,1,1,1,0,512,1,168.1916
1,1,1,0,0,0,1,1,0,0,1,1,1,0,1024,1,168.4236
1,1,1,0,0,0,1,1,0,0,1,1,1,0,2048,1,168.1308
1,1,1,0,0,0,1,1,0,0,1,1,1,0,4096,1,167.823
1,1,1,0,0,0,1,1,0,0,1,1,1,0,512,5,168.073
1,1,1,0,0,0,1,1,0,0,1,1,1,0,1024,5,168.066
1,1,1,0,0,0,1,1,0,0,1,1,1,0,2048,5,168.3172
1,1,1,0,0,0,1,1,0,0,1,1,1,0,4096,5,168.6142
1,1,1,0,0,0,1,1,0,0,1,1,1,0,512,9,168.1056
1,1,1,0,0,0,1,1,0,0,1,1,1,0,1024,9,168.001
1,1,1,0,0,0,1,1,0,0,1,1,1,0,2048,9,167.9696
1,1,1,0,0,0,1,1,0,0,1,1,1,0,4096,9,168.012
1,1,0,1,0,0,0,0,1,0,0,1,0,1,512,0,168.0248
1,1,0,1,0,0,0,0,1,0,0,1,0,1,1024,0,168.157
1,1,0,1,0,0,0,0,1,0,0,1,0,1,2048,0,168.39
1,1,0,1,0,0,0,0,1,0,0,1,0,1,4096,0,168.2966
1,1,0,1,0,0,0,0,1,0,0,1,1,0,512,0,167.6334
1,1,0,1,0,0,0,0,1,0,0,1,1,0,1024,0,167.5858
1,1,0,1,0,0,0,0,1,0,0,1,1,0,2048,0,167.7948
1,1,0,1,0,0,0,0,1,0,0,1,1,0,4096,0,167.5108
1,1,0,1,0,0,0,0,1,0,1,1,0,1,512,0,168.2642
1,1,0,1,0,0,0,0,1,0,1,1,0,1,1024,0,168.447
1,1,0,1,0,0,0,0,1,0,1,1,0,1,2048,0,168.2388
1,1,0,1,0,0,0,0,1,0,1,1,0,1,4096,0,168.6016
1,1,0,1,0,0,0,0,1,0,1,1,1,0,512,0,167.7168
1,1,0,1,0,0,0,0,1,0,1,1,1,0,1024,0,168.3804
1,1,0,1,0,0,0,0,1,0,1,1,1,0,2048,0,168.085
1,1,0,1,0,0,0,0,1,0,1,1,1,0,4096,0,167.9934
1,1,0,1,0,0,0,0,1,1,0,1,0,1,512,0,31.9598
1,1,0,1,0,0,0,0,1,1,0,1,0,1,1024,0,32.2338
1,1,0,1,0,0,0,0,1,1,0,1,0,1,2048,0,32.1916
1,1,0,1,0,0,0,0,1,1,0,1,0,1,4096,0,32.1512
1,1,0,1,0,0,0,0,1,1,0,1,1,0,512,0,31.3552
1,1,0,1,0,0,0,0,1,1,0,1,1,0,1024,0,31.9568
1,1,0,1,0,0,0,0,1,1,0,1,1,0,2048,0,31.8254
1,1,0,1,0,0,0,0,1,1,0,1,1,0,4096,0,31.8794
1,1,0,1,0,0,0,0,1,1,1,1,0,1,512,0,32.0058
1,1,0,1,0,0,0,0,1,1,1,1,0,1,1024,0,32.3664
1,1,0,1,0,0,0,0,1,1,1,1,0,1,2048,0,32.4676
1,1,0,1,0,0,0,0,1,1,1,1,0,1,4096,0,32.4082
1,1,0,1,0,0,0,0,1,1,1,1,1,0,512,0,31.5574
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1024,0,31.8584
1,1,0,1,0,0,0,0,1,1,1,1,1,0,2048,0,32.0588
1,1,0,1,0,0,0,0,1,1,1,1,1,0,4096,0,31.9998
1,1,0,1,0,0,1,0,1,0,0,1,0,1,512,0,167.9486
1,1,0,1,0,0,1,0,1,0,0,1,0,1,1024,0,167.9892
1,1,0,1,0,0,1,0,1,0,0,1,0,1,2048,0,168.276
1,1,0,1,0,0,1,0,1,0,0,1,0,1,4096,0,168.5652
1,1,0,1,0,0,1,0,1,0,0,1,1,0,512,0,167.5002
1,1,0,1,0,0,1,0,1,0,0,1,1,0,1024,0,167.551
1,1,0,1,0,0,1,0,1,0,0,1,1,0,2048,0,167.7304
1,1,0,1,0,0,1,0,1,0,0,1,1,0,4096,0,168.079
1,1,0,1,0,0,1,0,1,0,1,1,0,1,512,0,168.2194
1,1,0,1,0,0,1,0,1,0,1,1,0,1,1024,0,168.0356
1,1,0,1,0,0,1,0,1,0,1,1,0,1,2048,0,168.6308
1,1,0,1,0,0,1,0,1,0,1,1,0,1,4096,0,168.5516
1,1,0,1,0,0,1,0,1,0,1,1,1,0,512,0,167.595
1,1,0,1,0,0,1,0,1,0,1,1,1,0,1024,0,167.912
1,1,0,1,0,0,1,0,1,0,1,1,1,0,2048,0,167.9724
1,1,0,1,0,0,1,0,1,0,1,1,1,0,4096,0,167.9534
1,1,0,1,0,0,1,0,1,1,0,1,0,1,512,0,31.8772
1,1,0,1,0,0,1,0,1,1,0,1,0,1,1024,0,32.3154
1,1,0,1,0,0,1,0,1,1,0,1,0,1,2048,0,31.997
1,1,0,1,0,0,1,0,1,1,0,1,0,1,4096,0,32.1332
1,1,0,1,0,0,1,0,1,1,0,1,1,0,512,0,31.4812
1,1,0,1,0,0,1,0,1,1,0,1,1,0,1024,0,31.7316
1,1,0,1,0,0,1,0,1,1,0,1,1,0,2048,0,31.9324
1,1,0,1,0,0,1,0,1,1,0,1,1,0,4096,0,32.0666
1,1,0,1,0,0,1,0,1,1,1,1,0,1,512,0,31.8248
1,1,0,1,0,0,1,0,1,1,1,1,0,1,1024,0,32.4384
1,1,0,1,0,0,1,0,1,1,1,1,0,1,2048,0,32.3704
1,1,0,1,0,0,1,0,1,1,1,1,0,1,4096,0,32.4324
1,1,0,1,0,0,1,0,1,1,1,1,1,0,512,0,31.4938
1,1,0,1,0,0,1,0,1,1,1,1,1,0,1024,0,31.883
1,1,0,1,0,0,1,0,1,1,1,1,1,0,2048,0,32.0206
1,1,0,1,0,0,1,0,1,1,1,1,1,0,4096,0,32.0616
1,1,0,1,0,1,0,0,1,0,0,1,0,1,512,0,167.7156
1,1,0,1,0,1,0,0,1,0,0,1,0,1,1024,0,168.2396
1,1,0,1,0,1,0,0,1,0,0,1,0,1,2048,0,168.4712
1,1,0,1,0,1,0,0,1,0,0,1,0,1,4096,0,168.348
1,1,0,1,0,1,0,0,1,0,0,1,1,0,512,0,167.4826
1,1,0,1,0,1,0,0,1,0,0,1,1,0,1024,0,167.9002
1,1,0,1,0,1,0,0,1,0,0,1,1,0,2048,0,167.8692
1,1,0,1,0,1,0,0,1,0,0,1,1,0,4096,0,167.5758
1,1,0,1,0,1,0,0,1,0,1,1,0,1,512,0,168.2572
1,1,0,1,0,1,0,0,1,0,1,1,0,1,1024,0,167.9566
1,1,0,1,0,1,0,0,1,0,1,1,0,1,2048,0,168.8308
1,1,0,1,0,1,0,0,1,0,1,1,0,1,4096,0,168.231
1,1,0,1,0,1,0,0,1,0,1,1,1,0,512,0,167.9064
1,1,0,1,0,1,0,0,1,0,1,1,1,0,1024,0,167.8638
1,1,0,1,0,1,0,0,1,0,1,1,1,0,2048,0,167.8264
1,1,0,1,0,1,0,0,1,0,1,1,1,0,4096,0,168.021
1,1,0,1,0,1,0,0,1,1,0,1,0,1,512,0,31.6868
1,1,0,1,0,1,0,0,1,1,0,1,0,1,1024,0,32.1396
1,1,0,1,0,1,0,0,1,1,0,1,0,1,2048,0,32.078
1,1,0,1,0,1,0,0,1,1,0,1,0,1,4096,0,32.2488
1,1,0,1,0,1,0,0,1,1,0,1,1,0,512,0,31.4862
1,1,0,1,0,1,0,0,1,1,0,1,1,0,1024,0,31.6918
1,1,0,1,0,1,0,0,1,1,0,1,1,0,2048,0,31.6292
1,1,0,1,0,1,0,0,1,1,0,1,1,0,4096,0,31.9344
1,1,0,1,0,1,0,0,1,1,1,1,0,1,512,0,32.0408
1,1,0,1,0,1,0,0,1,1,1,1,0,1,1024,0,32.1004
1,1,0,1,0,1,0,0,1,1,1,1,0,1,2048,0,32.1988
1,1,0,1,0,1,0,0,1,1,1,1,0,1,4096,0,32.3346
1,1,0,1,0,1,0,0,1,1,1,1,1,0,512,0,31.5106
1,1,0,1,0,1,0,0,1,1,1,1,1,0,1024,0,31.9038
1,1,0,1,0,1,0,0,1,1,1,1,1,0,2048,0,31.8272
1,1,0,1,0,1,0,0,1,1,1,1,1,0,4096,0,31.9916
1,1,0,1,0,1,1,0,1,0,0,1,0,1,512,0,167.9274
1,1,0,1,0,1,1,0,1,0,0,1,0,1,1024,0,168.2654
1,1,0,1,0,1,1,0,1,0,0,1,0,1,2048,0,168.7854
1,1,0,1,0,1,1,0,1,0,0,1,0,1,4096,0,168.374
1,1,0,1,0,1,1,0,1,0,0,1,1,0,512,0,167.4948
1,1,0,1,0,1,1,0,1,0,0,1,1,0,1024,0,167.6678
1,1,0,1,0,1,1,0,1,0,0,1,1,0,2048,0,168.3446
1,1,0,1,0,1,1,0,1,0,0,1,1,0,4096,0,167.477
1,1,0,1,0,1,1,0,1,0,1,1,0,1,512,0,168.3842
1,1,0,1,0,1,1,0,1,0,1,1,0,1,1024,0,168.3854
1,1,0,1,0,1,1,0,1,0,1,1,0,1,2048,0,168.5526
1,1,0,1,0,1,1,0,1,0,1,1,0,1,4096,0,168.2716
1,1,0,1,0,1,1,0,1,0,1,1,1,0,512,0,167.5202
1,1,0,1,0,1,1,0,1,0,1,1,1,0,1024,0,168.3496
1,1,0,1,0,1,1,0,1,0,1,1,1,0,2048,0,167.6828
1,1,0,1,0,1,1,0,1,0,1,1,1,0,4096,0,167.8358
1,1,0,1,0,1,1,0,1,1,0,1,0,1,512,0,31.6684
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1024,0,32.0018
1,1,0,1,0,1,1,0,1,1,0,1,0,1,2048,0,31.834
1,1,0,1,0,1,1,0,1,1,0,1,0,1,4096,0,32.147
1,1,0,1,0,1,1,0,1,1,0,1,1,0,512,0,31.525
1,1,0,1,0,1,1,0,1,1,0,1,1,0,1024,0,31.897
1,1,0,1,0,1,1,0,1,1,0,1,1,0,2048,0,31.7834
1,1,0,1,0,1,1,0,1,1,0,1,1,0,4096,0,31.8432
1,1,0,1,0,1,1,0,1,1,1,1,0,1,512,0,31.936
1,1,0,1,0,1,1,0,1,1,1,1,0,1,1024,0,32.1624
1,1,0,1,0,1,1,0,1,1,1,1,0,1,2048,0,32.1834
1,1,0,1,0,1,1,0,1,1,1,1,0,1,4096,0,32.324
1,1,0,1,0,1,1,0,1,1,1,1,1,0,512,0,31.5518
1,1,0,1,0,1,1,0,1,1,1,1,1,0,1024,0,31.962
1,1,0,1,0,1,1,0,1,1,1,1,1,0,2048,0,31.8572
1,1,0,1,0,1,1,0,1,1,1,1,1,0,4096,0,32.0912
1,1,0,1,1,0,0,0,1,0,0,1,0,1,512,0,168.3598
1,1,0,1,1,0,0,0,1,0,0,1,0,1,1024,0,168.2638
1,1,0,1,1,0,0,0,1,0,0,1,0,1,2048,0,168.2324
1,1,0,1,1,0,0,0,1,0,0,1,0,1,4096,0,168.49
1,1,0,1,1,0,0,0,1,0,0,1,1,0,512,0,167.6558
1,1,0,1,1,0,0,0,1,0,0,1,1,0,1024,0,167.8836
1,1,0,1,1,0,0,0,1,0,0,1,1,0,2048,0,167.8428
1,1,0,1,1,0,0,0,1,0,0,1,1,0,4096,0,168.0086
1,1,0,1,1,0,0,0,1,0,1,1,0,1,512,0,168.237
1,1,0,1,1,0,0,0,1,0,1,1,0,1,1024,0,168.3322
1,1,0,1,1,0,0,0,1,0,1,1,0,1,2048,0,168.8344
1,1,0,1,1,0,0,0,1,0,1,1,0,1,4096,0,168.3334
1,1,0,1,1,0,0,0,1,0,1,1,1,0,512,0,167.4666
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1024,0,167.995
1,1,0,1,1,0,0,0,1,0,1,1,1,0,2048,0,168.3198
1,1,0,1,1,0,0,0,1,0,1,1,1,0,4096,0,167.8604
1,1,0,1,1,0,0,0,1,1,0,1,0,1,512,0,31.7172
1,1,0,1,1,0,0,0,1,1,0,1,0,1,1024,0,32.304
1,1,0,1,1,0,0,0,1,1,0,1,0,1,2048,0,32.6128
1,1,0,1,1,0,0,0,1,1,0,1,0,1,4096,0,32.763
1,1,0,1,1,0,0,0,1,1,0,1,1,0,512,0,31.3894
1,1,0,1,1,0,0,0,1,1,0,1,1,0,1024,0,31.6778
1,1,0,1,1,0,0,0,1,1,0,1,1,0,2048,0,32.5194
1,1,0,1,1,0,0,0,1,1,0,1,1,0,4096,0,32.2648
1,1,0,1,1,0,0,0,1,1,1,1,0,1,512,0,32.0896
1,1,0,1,1,0,0,0,1,1,1,1,0,1,1024,0,32.5118
1,1,0,1,1,0,0,0,1,1,1,1,0,1,2048,0,32.742
1,1,0,1,1,0,0,0,1,1,1,1,0,1,4096,0,32.882
1,1,0,1,1,0,0,0,1,1,1,1,1,0,512,0,31.8216
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1024,0,32.0564
1,1,0,1,1,0,0,0,1,1,1,1,1,0,2048,0,32.6244
1,1,0,1,1,0,0,0,1,1,1,1,1,0,4096,0,32.6292
1,1,0,1,1,0,1,0,1,0,0,1,0,1,512,0,167.7106
1,1,0,1,1,0,1,0,1,0,0,1,0,1,1024,0,168.6796
1,1,0,1,1,0,1,0,1,0,0,1,0,1,2048,0,168.7936
1,1,0,1,1,0,1,0,1,0,0,1,0,1,4096,0,168.6068
1,1,0,1,1,0,1,0,1,0,0,1,1,0,512,0,167.5088
1,1,0,1,1,0,1,0,1,0,0,1,1,0,1024,0,167.9222
1,1,0,1,1,0,1,0,1,0,0,1,1,0,2048,0,167.6034
1,1,0,1,1,0,1,0,1,0,0,1,1,0,4096,0,167.9564
1,1,0,1,1,0,1,0,1,0,1,1,0,1,512,0,167.9894
1,1,0,1,1,0,1,0,1,0,1,1,0,1,1024,0,168.6618
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2048,0,168.424
1,1,0,1,1,0,1,0,1,0,1,1,0,1,4096,0,168.6464
1,1,0,1,1,0,1,0,1,0,1,1,1,0,512,0,168.0036
1,1,0,1,1,0,1,0,1,0,1,1,1,0,1024,0,167.953
1,1,0,1,1,0,1,0,1,0,1,1,1,0,2048,0,167.8018
1,1,0,1,1,0,1,0,1,0,1,1,1,0,4096,0,168.0254
1,1,0,1,1,0,1,0,1,1,0,1,0,1,512,0,31.79
1,1,0,1,1,0,1,0,1,1,0,1,0,1,1024,0,32.2358
1,1,0,1,1,0,1,0,1,1,0,1,0,1,2048,0,32.9208
1,1,0,1,1,0,1,0,1,1,0,1,0,1,4096,0,32.7828
1,1,0,1,1,0,1,0,1,1,0,1,1,0,512,0,31.3234
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1024,0,31.838
1,1,0,1,1,0,1,0,1,1,0,1,1,0,2048,0,32.5318
1,1,0,1,1,0,1,0,1,1,0,1,1,0,4096,0,32.6072
1,1,0,1,1,0,1,0,1,1,1,1,0,1,512,0,31.8728
1,1,0,1,1,0,1,0,1,1,1,1,0,1,1024,0,32.243
1,1,0,1,1,0,1,0,1,1,1,1,0,1,2048,0,32.8206
1,1,0,1,1,0,1,0,1,1,1,1,0,1,4096,0,32.6722
1,1,0,1,1,0,1,0,1,1,1,1,1,0,512,0,31.6648
1,1,0,1,1,0,1,0,1,1,1,1,1,0,1024,0,31.9684
1,1,0,1,1,0,1,0,1,1,1,1,1,0,2048,0,32.5266
1,1,0,1,1,0,1,0,1,1,1,1,1,0,4096,0,32.4876
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,1,167.897
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,1,168.1064
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,1,168.4288
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,1,168.4438
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,5,168.409
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,5,168.516
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,5,167.9946
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,5,168.0606
1,1,0,1,0,0,0,1,0,0,0,1,0,1,512,9,167.7534
1,1,0,1,0,0,0,1,0,0,0,1,0,1,1024,9,168.4316
1,1,0,1,0,0,0,1,0,0,0,1,0,1,2048,9,168.4448
1,1,0,1,0,0,0,1,0,0,0,1,0,1,4096,9,168.068
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,1,167.5974
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,1,167.6492
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,1,167.9576
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,1,167.874
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,5,167.4654
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,5,167.9904
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,5,167.7702
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,5,167.8192
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,9,167.839
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,9,167.5554
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,9,168.0126
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,9,167.498
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,1,167.8862
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,1,168.742
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,1,168.4392
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,1,168.6492
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,5,168.372
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,5,168.2956
