batch_size,conv_1_num_filters,conv_1_filter_size,conv_2_num_filters,conv_2_filter_size,conv_3_num_filters,conv_3_filter_size,log_lr,log_beta_1,log_beta_2,log_epsilon,log_decay,$<aws-theano
0,1,0,1,0,1,1,0,1,0,0,1,123.1209581
0,1,0,1,0,1,1,0,1,0,1,0,124.1386487
0,1,0,1,0,1,1,0,1,0,1,1,30.28883505
0,1,0,1,0,1,1,0,1,1,0,0,124.3121915
0,1,0,1,0,1,1,0,1,1,0,1,124.3375924
0,1,0,1,0,1,1,0,1,1,1,0,124.4655733
0,1,0,1,0,1,1,0,1,1,1,1,124.7700598
0,1,0,1,0,1,1,1,0,0,0,0,123.8947246
0,1,0,1,0,1,1,1,0,0,0,1,124.3712277
0,1,0,1,0,1,1,1,0,0,1,0,125.0754786
0,1,0,1,0,1,1,1,0,0,1,1,124.7205586
0,1,0,1,0,1,1,1,0,1,0,0,124.4638379
0,1,0,1,0,1,1,1,0,1,0,1,123.7581995
0,1,0,1,0,1,1,1,0,1,1,0,123.5682514
0,1,0,1,0,1,1,1,0,1,1,1,74.86012578
0,1,0,1,0,1,1,1,1,0,0,0,124.7782342
0,1,0,1,0,1,1,1,1,0,0,1,124.4764466
0,1,0,1,0,1,1,1,1,0,1,0,123.7961602
0,1,0,1,0,1,1,1,1,0,1,1,123.8985121
0,1,0,1,0,1,1,1,1,1,0,0,123.5060217
0,1,0,1,0,1,1,1,1,1,0,1,124.1549833
0,1,0,1,0,1,1,1,1,1,1,0,124.7811534
0,1,0,1,0,1,1,1,1,1,1,1,124.2262843
0,1,0,1,1,0,0,0,0,0,0,0,101.528245
0,1,0,1,1,0,0,0,0,0,0,1,101.3233857
0,1,0,1,1,0,0,0,0,0,1,0,101.3473845
0,1,0,1,1,0,0,0,0,0,1,1,100.7227986
0,1,0,1,1,0,0,0,0,1,0,0,101.8423979
0,1,0,1,1,0,0,0,0,1,0,1,101.7084849
0,1,0,1,1,0,0,0,0,1,1,0,101.7492456
0,1,0,1,1,0,0,0,0,1,1,1,101.4886963
0,1,0,1,1,0,0,0,1,0,0,0,101.5246067
0,1,0,1,1,0,0,0,1,0,0,1,78.24748802
0,1,0,1,1,0,0,0,1,0,1,0,101.9586041
0,1,0,1,1,0,0,0,1,0,1,1,101.8141921
0,1,0,1,1,0,0,0,1,1,0,0,101.4432952
0,1,0,1,1,0,0,0,1,1,0,1,100.8884182
0,1,0,1,1,0,0,0,1,1,1,0,100.6852252
0,1,0,1,1,0,0,0,1,1,1,1,101.5555425
0,1,0,1,1,0,0,1,0,0,0,0,102.1724591
0,1,0,1,1,0,0,1,0,0,0,1,101.0308821
0,1,0,1,1,0,0,1,0,0,1,0,101.285126
0,1,0,1,1,0,0,1,0,0,1,1,102.0135579
0,1,0,1,1,0,0,1,0,1,0,0,101.9286284
0,1,0,1,1,0,0,1,0,1,0,1,101.1639538
0,1,0,1,1,0,0,1,0,1,1,0,102.0187702
0,1,0,1,1,0,0,1,0,1,1,1,101.4678998
0,1,0,1,1,0,0,1,1,0,0,0,102.0308588
0,1,0,1,1,0,0,1,1,0,0,1,102.231571
0,1,0,1,1,0,0,1,1,0,1,0,101.5140727
0,1,0,1,1,0,0,1,1,0,1,1,101.9074285
0,1,0,1,1,0,0,1,1,1,0,0,101.9773235
0,1,0,1,1,0,0,1,1,1,0,1,101.8065181
0,1,0,1,1,0,0,1,1,1,1,0,100.9426389
0,1,0,1,1,0,0,1,1,1,1,1,100.9051356
0,1,0,1,1,0,1,0,0,0,0,0,116.8375478
0,1,0,1,1,0,1,0,0,0,0,1,116.9622543
0,1,0,1,1,0,1,0,0,0,1,0,116.8758438
0,1,0,1,1,0,1,0,0,0,1,1,117.3638809
0,1,0,1,1,0,1,0,0,1,0,0,117.2540631
0,1,0,1,1,0,1,0,0,1,0,1,115.9467638
0,1,0,1,1,0,1,0,0,1,1,0,116.3306644
0,1,0,1,1,0,1,0,0,1,1,1,116.8645926
0,1,0,1,1,0,1,0,1,0,0,0,116.9457583
0,1,0,1,1,0,1,0,1,0,0,1,116.5948811
0,1,0,1,1,0,1,0,1,0,1,0,116.5512044
0,1,0,1,1,0,1,0,1,0,1,1,116.6973188
0,1,0,1,1,0,1,0,1,1,0,0,116.4362698
0,1,0,1,1,0,1,0,1,1,0,1,115.8274243
0,1,0,1,1,0,1,0,1,1,1,0,116.8819835
0,1,0,1,1,0,1,0,1,1,1,1,116.7704856
0,1,0,1,1,0,1,1,0,0,0,0,117.2386596
0,1,0,1,1,0,1,1,0,0,0,1,116.7911191
0,1,0,1,1,0,1,1,0,0,1,0,116.6631782
0,1,0,1,1,0,1,1,0,0,1,1,116.8318653
0,1,0,1,1,0,1,1,0,1,0,0,116.7892842
0,1,0,1,1,0,1,1,0,1,0,1,117.0320091
0,1,0,1,1,0,1,1,0,1,1,0,116.5750241
0,1,0,1,1,0,1,1,0,1,1,1,116.9320891
0,1,0,1,1,0,1,1,1,0,0,0,116.379395
0,1,0,1,1,0,1,1,1,0,0,1,116.6466887
0,1,0,1,1,0,1,1,1,0,1,0,116.7225883
0,1,0,1,1,0,1,1,1,0,1,1,115.8764644
0,1,0,1,1,0,1,1,1,1,0,0,116.1995251
0,1,0,1,1,0,1,1,1,1,0,1,116.1413212
0,1,0,1,1,0,1,1,1,1,1,0,116.0864525
0,1,0,1,1,0,1,1,1,1,1,1,116.1488059
0,1,0,1,1,1,0,0,0,0,0,0,123.6298201
0,1,0,1,1,1,0,0,0,0,0,1,124.4734123
0,1,0,1,1,1,0,0,0,0,1,0,124.3074632
0,1,0,1,1,1,0,0,0,0,1,1,124.5193024
0,1,0,1,1,1,0,0,0,1,0,0,123.5233049
0,1,0,1,1,1,0,0,0,1,0,1,124.2786868
0,1,0,1,1,1,0,0,0,1,1,0,124.5543885
0,1,0,1,1,1,0,0,0,1,1,1,124.386843
0,1,0,1,1,1,0,0,1,0,0,0,125.1588278
0,1,0,1,1,1,0,0,1,0,0,1,124.6732724
0,1,0,1,1,1,0,0,1,0,1,0,124.7140098
0,1,0,1,1,1,0,0,1,0,1,1,124.574384
0,1,0,1,1,1,0,0,1,1,0,0,123.789115
0,1,0,1,1,1,0,0,1,1,0,1,124.6350284
0,1,0,1,1,1,0,0,1,1,1,0,125.2093287
0,1,0,1,1,1,0,0,1,1,1,1,125.361629
0,1,0,1,1,1,0,1,0,0,0,0,123.9016097
0,1,0,1,1,1,0,1,0,0,0,1,124.7522464
0,1,0,1,1,1,0,1,0,0,1,0,124.4168141
0,1,0,1,1,1,0,1,0,0,1,1,124.7568684
0,1,0,1,1,1,0,1,0,1,0,0,125.1767321
0,1,0,1,1,1,0,1,0,1,0,1,124.513823
0,1,0,1,1,1,0,1,0,1,1,0,124.8859923
0,1,0,1,1,1,0,1,0,1,1,1,123.9414647
0,1,0,1,1,1,0,1,1,0,0,0,124.825187
0,1,0,1,1,1,0,1,1,0,0,1,124.4772973
0,1,0,1,1,1,0,1,1,0,1,0,124.7482281
0,1,0,1,1,1,0,1,1,0,1,1,124.4644518
0,1,0,1,1,1,0,1,1,1,0,0,124.3369207
0,1,0,1,1,1,0,1,1,1,0,1,124.6115718
0,1,0,1,1,1,0,1,1,1,1,0,124.9219778
0,1,0,1,1,1,0,1,1,1,1,1,124.4216874
0,1,0,1,1,1,1,0,0,0,0,0,169.3059807
0,1,0,1,1,1,1,0,0,0,0,1,171.4235804
0,1,0,1,1,1,1,0,0,0,1,0,170.2039185
0,1,0,1,1,1,1,0,0,0,1,1,169.7205956
0,1,0,1,1,1,1,0,0,1,0,0,170.2871644
0,1,0,1,1,1,1,0,0,1,0,1,170.313175
0,1,0,1,1,1,1,0,0,1,1,0,170.5559134
0,1,0,1,1,1,1,0,0,1,1,1,72.59063339
0,1,0,1,1,1,1,0,1,0,0,0,169.5498407
0,1,0,1,1,1,1,0,1,0,0,1,170.4570768
0,1,0,1,1,1,1,0,1,0,1,0,169.746213
0,1,0,1,1,1,1,0,1,0,1,1,169.0331423
0,1,0,1,1,1,1,0,1,1,0,0,169.9893966
0,1,0,1,1,1,1,0,1,1,0,1,171.1972303
0,1,0,1,1,1,1,0,1,1,1,0,170.3049545
0,1,0,1,1,1,1,0,1,1,1,1,170.0842576
0,1,0,1,1,1,1,1,0,0,0,0,170.2016315
0,1,0,1,1,1,1,1,0,0,0,1,168.730082
0,1,0,1,1,1,1,1,0,0,1,0,170.735281
0,1,0,1,1,1,1,1,0,0,1,1,169.2854667
0,1,0,1,1,1,1,1,0,1,0,0,169.3338497
0,1,0,1,1,1,1,1,0,1,0,1,169.2042031
0,1,0,1,1,1,1,1,0,1,1,0,170.5539949
0,1,0,1,1,1,1,1,0,1,1,1,72.58952022
0,1,0,1,1,1,1,1,1,0,0,0,170.6651847
0,1,0,1,1,1,1,1,1,0,0,1,169.8426681
0,1,0,1,1,1,1,1,1,0,1,0,170.2122025
0,1,0,1,1,1,1,1,1,0,1,1,170.4742329
0,1,0,1,1,1,1,1,1,1,0,0,169.9597268
0,1,0,1,1,1,1,1,1,1,0,1,170.3034718
0,1,0,1,1,1,1,1,1,1,1,0,169.8665786
0,1,0,1,1,1,1,1,1,1,1,1,169.8953624
0,1,1,0,0,0,0,0,0,0,0,0,31.13440275
0,1,1,0,0,0,0,0,0,0,0,1,31.10460329
0,1,1,0,0,0,0,0,0,0,1,0,31.01819563
0,1,1,0,0,0,0,0,0,0,1,1,31.70413518
0,1,1,0,0,0,0,0,0,1,0,0,31.50339246
0,1,1,0,0,0,0,0,0,1,0,1,31.26621008
0,1,1,0,0,0,0,0,0,1,1,0,31.30933189
0,1,1,0,0,0,0,0,0,1,1,1,30.88829851
0,1,1,0,0,0,0,0,1,0,0,0,30.731879
0,1,1,0,0,0,0,0,1,0,0,1,31.25216222
0,1,1,0,0,0,0,0,1,0,1,0,31.49369431
0,1,1,0,0,0,0,0,1,0,1,1,31.20659637
0,1,1,0,0,0,0,0,1,1,0,0,31.00614977
0,1,1,0,0,0,0,0,1,1,0,1,30.91070604
0,1,1,0,0,0,0,0,1,1,1,0,31.37811327
0,1,1,0,0,0,0,0,1,1,1,1,31.25541544
0,1,1,0,0,0,0,1,0,0,0,0,31.2250309
0,1,1,0,0,0,0,1,0,0,0,1,3.532520294
0,1,1,0,0,0,0,1,0,0,1,0,31.52550912
0,1,1,0,0,0,0,1,0,0,1,1,30.83508682
0,1,1,0,0,0,0,1,0,1,0,0,31.53140807
0,1,1,0,0,0,0,1,0,1,0,1,31.32284093
0,1,1,0,0,0,0,1,0,1,1,0,31.79604268
0,1,1,0,0,0,0,1,0,1,1,1,31.07483482
0,1,1,0,0,0,0,1,1,0,0,0,31.4302249
0,1,1,0,0,0,0,1,1,0,0,1,31.54454923
0,1,1,0,0,0,0,1,1,0,1,0,31.46056771
0,1,1,0,0,0,0,1,1,0,1,1,31.45820141
0,1,1,0,0,0,0,1,1,1,0,0,30.83958316
0,1,1,0,0,0,0,1,1,1,0,1,30.8885026
0,1,1,0,0,0,0,1,1,1,1,0,31.30632305
0,1,1,0,0,0,0,1,1,1,1,1,31.30153203
0,1,1,0,0,0,1,0,0,0,0,0,33.10868883
0,1,1,0,0,0,1,0,0,0,0,1,32.6415596
0,1,1,0,0,0,1,0,0,0,1,0,32.49900579
0,1,1,0,0,0,1,0,0,0,1,1,32.99088359
0,1,1,0,0,0,1,0,0,1,0,0,32.46551061
0,1,1,0,0,0,1,0,0,1,0,1,33.12029219
0,1,1,0,0,0,1,0,0,1,1,0,32.66298723
0,1,1,0,0,0,1,0,0,1,1,1,33.10527229
0,1,1,0,0,0,1,0,1,0,0,0,32.40203834
0,1,1,0,0,0,1,0,1,0,0,1,32.96408296
0,1,1,0,0,0,1,0,1,0,1,0,33.11935139
0,1,1,0,0,0,1,0,1,0,1,1,32.77076435
0,1,1,0,0,0,1,0,1,1,0,0,3.319449663
0,1,1,0,0,0,1,0,1,1,0,1,33.0871942
0,1,1,0,0,0,1,0,1,1,1,0,33.09436131
0,1,1,0,0,0,1,0,1,1,1,1,33.74654031
0,1,1,0,0,0,1,1,0,0,0,0,33.16399837
0,1,1,0,0,0,1,1,0,0,0,1,32.92749214
0,1,1,0,0,0,1,1,0,0,1,0,32.78390646
0,1,1,0,0,0,1,1,0,0,1,1,32.60828614
0,1,1,0,0,0,1,1,0,1,0,0,32.98681641
0,1,1,0,0,0,1,1,0,1,0,1,32.6475842
0,1,1,0,0,0,1,1,0,1,1,0,33.06704473
0,1,1,0,0,0,1,1,0,1,1,1,32.83008003
0,1,1,0,0,0,1,1,1,0,0,0,33.47126079
0,1,1,0,0,0,1,1,1,0,0,1,32.88829994
0,1,1,0,0,0,1,1,1,0,1,0,32.72919345
0,1,1,0,0,0,1,1,1,0,1,1,33.19913292
0,1,1,0,0,0,1,1,1,1,0,0,32.64560437
0,1,1,0,0,0,1,1,1,1,0,1,32.76858568
0,1,1,0,0,0,1,1,1,1,1,0,32.92289567
0,1,1,0,0,0,1,1,1,1,1,1,33.48892379
0,1,1,0,0,1,0,0,0,0,0,0,46.34839153
0,1,1,0,0,1,0,0,0,0,0,1,47.06142497
0,1,1,0,0,1,0,0,0,0,1,0,46.79614615
0,1,1,0,0,1,0,0,0,0,1,1,46.64015198
0,1,1,0,0,1,0,0,0,1,0,0,46.88967109
0,1,1,0,0,1,0,0,0,1,0,1,39.17125154
0,1,1,0,0,1,0,0,0,1,1,0,46.78730893
0,1,1,0,0,1,0,0,0,1,1,1,46.98325062
0,1,1,0,0,1,0,0,1,0,0,0,46.12442183
0,1,1,0,0,1,0,0,1,0,0,1,46.59157491
0,1,1,0,0,1,0,0,1,0,1,0,46.48460484
0,1,1,0,0,1,0,0,1,0,1,1,46.5683043
0,1,1,0,0,1,0,0,1,1,0,0,46.43057728
0,1,1,0,0,1,0,0,1,1,0,1,46.23303008
0,1,1,0,0,1,0,0,1,1,1,0,46.57662725
0,1,1,0,0,1,0,0,1,1,1,1,46.54952121
0,1,1,0,0,1,0,1,0,0,0,0,46.46766591
0,1,1,0,0,1,0,1,0,0,0,1,46.66302705
0,1,1,0,0,1,0,1,0,0,1,0,46.86000204
0,1,1,0,0,1,0,1,0,0,1,1,46.68959022
0,1,1,0,0,1,0,1,0,1,0,0,47.07651353
0,1,1,0,0,1,0,1,0,1,0,1,47.15093136
0,1,1,0,0,1,0,1,0,1,1,0,46.8552649
0,1,1,0,0,1,0,1,0,1,1,1,35.17922282
0,1,1,0,0,1,0,1,1,0,0,0,46.79092264
0,1,1,0,0,1,0,1,1,0,0,1,46.55951571
0,1,1,0,0,1,0,1,1,0,1,0,46.64650559
0,1,1,0,0,1,0,1,1,0,1,1,47.12255192
0,1,1,0,0,1,0,1,1,1,0,0,46.35689712
0,1,1,0,0,1,0,1,1,1,0,1,46.94529796
0,1,1,0,0,1,0,1,1,1,1,0,47.31042337
0,1,1,0,0,1,0,1,1,1,1,1,47.13945723
0,1,1,0,0,1,1,0,0,0,0,0,51.67093849
0,1,1,0,0,1,1,0,0,0,0,1,50.84414482
0,1,1,0,0,1,1,0,0,0,1,0,51.83770752
0,1,1,0,0,1,1,0,0,0,1,1,51.99890018
0,1,1,0,0,1,1,0,0,1,0,0,52.00241995
0,1,1,0,0,1,1,0,0,1,0,1,52.15951538
0,1,1,0,0,1,1,0,0,1,1,0,52.06089616
0,1,1,0,0,1,1,0,0,1,1,1,51.95001984
0,1,1,0,0,1,1,0,1,0,0,0,51.69326115
0,1,1,0,0,1,1,0,1,0,0,1,51.95897532
0,1,1,0,0,1,1,0,1,0,1,0,51.61135983
0,1,1,0,0,1,1,0,1,0,1,1,51.86210346
0,1,1,0,0,1,1,0,1,1,0,0,45.99300671
0,1,1,0,0,1,1,0,1,1,0,1,51.39463186
0,1,1,0,0,1,1,0,1,1,1,0,51.52364707
0,1,1,0,0,1,1,0,1,1,1,1,51.74841785
0,1,1,0,0,1,1,1,0,0,0,0,51.91546798
0,1,1,0,0,1,1,1,0,0,0,1,50.95672631
0,1,1,0,0,1,1,1,0,0,1,0,51.75593042
0,1,1,0,0,1,1,1,0,0,1,1,51.4868865
0,1,1,0,0,1,1,1,0,1,0,0,51.52356076
0,1,1,0,0,1,1,1,0,1,0,1,50.92453408
0,1,1,0,0,1,1,1,0,1,1,0,51.35586214
0,1,1,0,0,1,1,1,0,1,1,1,51.07023692
0,1,1,0,0,1,1,1,1,0,0,0,51.64043403
0,1,1,0,0,1,1,1,1,0,0,1,51.76837492
0,1,1,0,0,1,1,1,1,0,1,0,51.43816066
0,1,1,0,0,1,1,1,1,0,1,1,51.03139067
0,1,1,0,0,1,1,1,1,1,0,0,51.61597514
0,1,1,0,0,1,1,1,1,1,0,1,51.51216841
0,1,1,0,0,1,1,1,1,1,1,0,51.90144467
0,1,1,0,0,1,1,1,1,1,1,1,51.72843289
0,1,1,0,1,0,0,0,0,0,0,0,45.96752882
0,1,1,0,1,0,0,0,0,0,0,1,45.6207962
0,1,1,0,1,0,0,0,0,0,1,0,45.43067074
0,1,1,0,1,0,0,0,0,0,1,1,46.22549915
0,1,1,0,1,0,0,0,0,1,0,0,46.11756563
0,1,1,0,1,0,0,0,0,1,0,1,45.8564477
0,1,1,0,1,0,0,0,0,1,1,0,46.17743444
0,1,1,0,1,0,0,0,0,1,1,1,46.44301748
0,1,1,0,1,0,0,0,1,0,0,0,45.69749141
0,1,1,0,1,0,0,0,1,0,0,1,46.21314383
0,1,1,0,1,0,0,0,1,0,1,0,45.19380665
0,1,1,0,1,0,0,0,1,0,1,1,46.37063098
0,1,1,0,1,0,0,0,1,1,0,0,45.3982203
0,1,1,0,1,0,0,0,1,1,0,1,46.07030869
0,1,1,0,1,0,0,0,1,1,1,0,45.83090711
0,1,1,0,1,0,0,0,1,1,1,1,45.66419077
0,1,1,0,1,0,0,1,0,0,0,0,45.41433406
0,1,1,0,1,0,0,1,0,0,0,1,4.834766865
0,1,1,0,1,0,0,1,0,0,1,0,46.5083859
0,1,1,0,1,0,0,1,0,0,1,1,46.02839899
0,1,1,0,1,0,0,1,0,1,0,0,45.83051896
0,1,1,0,1,0,0,1,0,1,0,1,45.97640848
0,1,1,0,1,0,0,1,0,1,1,0,46.2065382
0,1,1,0,1,0,0,1,0,1,1,1,46.0899446
0,1,1,0,1,0,0,1,1,0,0,0,45.56142426
0,1,1,0,1,0,0,1,1,0,0,1,46.04485106
0,1,1,0,1,0,0,1,1,0,1,0,45.50647378
0,1,1,0,1,0,0,1,1,0,1,1,45.5545094
0,1,1,0,1,0,0,1,1,1,0,0,45.9147985
0,1,1,0,1,0,0,1,1,1,0,1,45.73630929
0,1,1,0,1,0,0,1,1,1,1,0,45.74778962
0,1,1,0,1,0,0,1,1,1,1,1,46.08389568
0,1,1,0,1,0,1,0,0,0,0,0,46.97607207
0,1,1,0,1,0,1,0,0,0,0,1,47.28094053
0,1,1,0,1,0,1,0,0,0,1,0,47.12399125
0,1,1,0,1,0,1,0,0,0,1,1,47.64260793
0,1,1,0,1,0,1,0,0,1,0,0,12.57471871
0,1,1,0,1,0,1,0,0,1,0,1,47.06554222
0,1,1,0,1,0,1,0,0,1,1,0,47.97729754
0,1,1,0,1,0,1,0,0,1,1,1,47.92505574
0,1,1,0,1,0,1,0,1,0,0,0,47.27516937
0,1,1,0,1,0,1,0,1,0,0,1,46.99828696
0,1,1,0,1,0,1,0,1,0,1,0,47.27878737
0,1,1,0,1,0,1,0,1,0,1,1,47.65697718
0,1,1,0,1,0,1,0,1,1,0,0,46.94761825
0,1,1,0,1,0,1,0,1,1,0,1,46.92202854
0,1,1,0,1,0,1,0,1,1,1,0,47.40992665
0,1,1,0,1,0,1,0,1,1,1,1,47.61502481
0,1,1,0,1,0,1,1,0,0,0,0,48.07008052
0,1,1,0,1,0,1,1,0,0,0,1,46.63646436
0,1,1,0,1,0,1,1,0,0,1,0,48.75952983
0,1,1,0,1,0,1,1,0,0,1,1,8.020604372
0,1,1,0,1,0,1,1,0,1,0,0,47.82990956
0,1,1,0,1,0,1,1,0,1,0,1,47.5107851
0,1,1,0,1,0,1,1,0,1,1,0,48.62313414
0,1,1,0,1,0,1,1,0,1,1,1,46.60148621
0,1,1,0,1,0,1,1,1,0,0,0,47.27789783
0,1,1,0,1,0,1,1,1,0,0,1,46.92509866
0,1,1,0,1,0,1,1,1,0,1,0,46.83243871
0,1,1,0,1,0,1,1,1,0,1,1,47.22509742
0,1,1,0,1,0,1,1,1,1,0,0,47.26780033
0,1,1,0,1,0,1,1,1,1,0,1,47.20323157
0,1,1,0,1,0,1,1,1,1,1,0,47.50124955
0,1,1,0,1,0,1,1,1,1,1,1,47.36878824
0,1,1,0,1,1,0,0,0,0,0,0,60.70430112
0,1,1,0,1,1,0,0,0,0,0,1,60.75341868
0,1,1,0,1,1,0,0,0,0,1,0,59.97231174
0,1,1,0,1,1,0,0,0,0,1,1,60.85959244
0,1,1,0,1,1,0,0,0,1,0,0,60.56586456
0,1,1,0,1,1,0,0,0,1,0,1,60.91047144
0,1,1,0,1,1,0,0,0,1,1,0,6.874419928
0,1,1,0,1,1,0,0,0,1,1,1,60.84172845
0,1,1,0,1,1,0,0,1,0,0,0,60.71407843
0,1,1,0,1,1,0,0,1,0,0,1,59.91708231
0,1,1,0,1,1,0,0,1,0,1,0,60.06773829
0,1,1,0,1,1,0,0,1,0,1,1,60.39144015
0,1,1,0,1,1,0,0,1,1,0,0,60.55576324
0,1,1,0,1,1,0,0,1,1,0,1,61.15732098
0,1,1,0,1,1,0,0,1,1,1,0,61.02105904
0,1,1,0,1,1,0,0,1,1,1,1,60.62313247
0,1,1,0,1,1,0,1,0,0,0,0,60.50601792
0,1,1,0,1,1,0,1,0,0,0,1,60.93321157
0,1,1,0,1,1,0,1,0,0,1,0,61.03621888
0,1,1,0,1,1,0,1,0,0,1,1,60.35696793
0,1,1,0,1,1,0,1,0,1,0,0,59.98267102
0,1,1,0,1,1,0,1,0,1,0,1,60.22532511
0,1,1,0,1,1,0,1,0,1,1,0,60.86220551
0,1,1,0,1,1,0,1,0,1,1,1,60.72140837
0,1,1,0,1,1,0,1,1,0,0,0,61.09569907
0,1,1,0,1,1,0,1,1,0,0,1,61.095186
0,1,1,0,1,1,0,1,1,0,1,0,60.83186245
0,1,1,0,1,1,0,1,1,0,1,1,60.7181325
0,1,1,0,1,1,0,1,1,1,0,0,60.73615336
0,1,1,0,1,1,0,1,1,1,0,1,60.20208526
0,1,1,0,1,1,0,1,1,1,1,0,61.23447347
0,1,1,0,1,1,0,1,1,1,1,1,59.95621443
0,1,1,0,1,1,1,0,0,0,0,0,66.61154532
0,1,1,0,1,1,1,0,0,0,0,1,66.89843774
0,1,1,0,1,1,1,0,0,0,1,0,66.57941699
0,1,1,0,1,1,1,0,0,0,1,1,65.49428892
0,1,1,0,1,1,1,0,0,1,0,0,65.45821428
0,1,1,0,1,1,1,0,0,1,0,1,66.16701674
0,1,1,0,1,1,1,0,0,1,1,0,65.69397283
0,1,1,0,1,1,1,0,0,1,1,1,66.98423624
0,1,1,0,1,1,1,0,1,0,0,0,65.37251616
0,1,1,0,1,1,1,0,1,0,0,1,65.89283609
0,1,1,0,1,1,1,0,1,0,1,0,66.21902394
0,1,1,0,1,1,1,0,1,0,1,1,66.21267414
0,1,1,0,1,1,1,0,1,1,0,0,66.36912799
0,1,1,0,1,1,1,0,1,1,0,1,66.27703309
0,1,1,0,1,1,1,0,1,1,1,0,65.91260409
0,1,1,0,1,1,1,0,1,1,1,1,66.23712397
0,1,1,0,1,1,1,1,0,0,0,0,66.31717968
0,1,1,0,1,1,1,1,0,0,0,1,66.45242333
0,1,1,0,1,1,1,1,0,0,1,0,66.67286038
0,1,1,0,1,1,1,1,0,0,1,1,65.26354074
0,1,1,0,1,1,1,1,0,1,0,0,8.557540894
0,1,1,0,1,1,1,1,0,1,0,1,65.55480123
0,1,1,0,1,1,1,1,0,1,1,0,66.38162923
0,1,1,0,1,1,1,1,0,1,1,1,65.06462502
0,1,1,0,1,1,1,1,1,0,0,0,66.56547117
0,1,1,0,1,1,1,1,1,0,0,1,66.33272243
0,1,1,0,1,1,1,1,1,0,1,0,65.59674907
0,1,1,0,1,1,1,1,1,0,1,1,66.40816164
0,1,1,0,1,1,1,1,1,1,0,0,65.54165435
0,1,1,0,1,1,1,1,1,1,0,1,65.82120585
0,1,1,0,1,1,1,1,1,1,1,0,65.39650536
0,1,1,0,1,1,1,1,1,1,1,1,65.76536512
0,1,1,1,0,0,0,0,0,0,0,0,55.7797761
0,1,1,1,0,0,0,0,0,0,0,1,55.82109857
0,1,1,1,0,0,0,0,0,0,1,0,55.7523675
0,1,1,1,0,0,0,0,0,0,1,1,30.07155633
0,1,1,1,0,0,0,0,0,1,0,0,55.23203707
0,1,1,1,0,0,0,0,0,1,0,1,55.61340523
0,1,1,1,0,0,0,0,0,1,1,0,55.92166543
0,1,1,1,0,0,0,0,0,1,1,1,55.60679841
0,1,1,1,0,0,0,0,1,0,0,0,56.1415453
0,1,1,1,0,0,0,0,1,0,0,1,55.06333494
0,1,1,1,0,0,0,0,1,0,1,0,56.22956443
0,1,1,1,0,0,0,0,1,0,1,1,56.1282661
0,1,1,1,0,0,0,0,1,1,0,0,56.10293055
0,1,1,1,0,0,0,0,1,1,0,1,55.69700789
0,1,1,1,0,0,0,0,1,1,1,0,56.32465005
0,1,1,1,0,0,0,0,1,1,1,1,55.91516757
0,1,1,1,0,0,0,1,0,0,0,0,56.02907634
0,1,1,1,0,0,0,1,0,0,0,1,56.34022307
0,1,1,1,0,0,0,1,0,0,1,0,56.16074347
0,1,1,1,0,0,0,1,0,0,1,1,55.20104885
0,1,1,1,0,0,0,1,0,1,0,0,55.42847943
0,1,1,1,0,0,0,1,0,1,0,1,6.032445908
0,1,1,1,0,0,0,1,0,1,1,0,55.64787412
0,1,1,1,0,0,0,1,0,1,1,1,55.97034216
0,1,1,1,0,0,0,1,1,0,0,0,56.08609867
0,1,1,1,0,0,0,1,1,0,0,1,56.17131138
0,1,1,1,0,0,0,1,1,0,1,0,56.18492842
0,1,1,1,0,0,0,1,1,0,1,1,55.85318375
0,1,1,1,0,0,0,1,1,1,0,0,55.89079905
0,1,1,1,0,0,0,1,1,1,0,1,55.8840847
0,1,1,1,0,0,0,1,1,1,1,0,55.47839332
0,1,1,1,0,0,0,1,1,1,1,1,56.61047816
0,1,1,1,0,0,1,0,0,0,0,0,69.28163528
0,1,1,1,0,0,1,0,0,0,0,1,70.21138
0,1,1,1,0,0,1,0,0,0,1,0,70.42669964
0,1,1,1,0,0,1,0,0,0,1,1,70.63481498
0,1,1,1,0,0,1,0,0,1,0,0,69.24898458
0,1,1,1,0,0,1,0,0,1,0,1,70.15946102
0,1,1,1,0,0,1,0,0,1,1,0,70.72994637
0,1,1,1,0,0,1,0,0,1,1,1,70.68970752
0,1,1,1,0,0,1,0,1,0,0,0,69.1471653
0,1,1,1,0,0,1,0,1,0,0,1,69.98210073
0,1,1,1,0,0,1,0,1,0,1,0,70.41121173
0,1,1,1,0,0,1,0,1,0,1,1,69.84070539
0,1,1,1,0,0,1,0,1,1,0,0,70.51246023
0,1,1,1,0,0,1,0,1,1,0,1,70.12391186
0,1,1,1,0,0,1,0,1,1,1,0,70.32057834
0,1,1,1,0,0,1,0,1,1,1,1,69.98483109
0,1,1,1,0,0,1,1,0,0,0,0,70.3843894
0,1,1,1,0,0,1,1,0,0,0,1,24.71511722
0,1,1,1,0,0,1,1,0,0,1,0,69.95782948
0,1,1,1,0,0,1,1,0,0,1,1,69.61702752
0,1,1,1,0,0,1,1,0,1,0,0,70.00566673
0,1,1,1,0,0,1,1,0,1,0,1,70.30428052
0,1,1,1,0,0,1,1,0,1,1,0,69.52523851
0,1,1,1,0,0,1,1,0,1,1,1,69.88829184
