journal,nojournal,journalCompression,journalCompressionSnappy,journalCompressionZlib,ssl,networkCompression,networkCompressionSnappy,networkCompressionZlib,wireObjectCheck,dataCompression,dataCompressionSnappy,dataCompressionZlib,indexPrefixCompression,journalCommitInterval,cacheSize,$<performance
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1.024,336514.4
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,1.024,330230
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,1.024,333064
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,1.024,335310.8
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,1.024,332696.6
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,1.024,329968.8
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,2.048,335324
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,2.048,325616.8
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,2.048,331186.6
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,2.048,332924.4
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,2.048,334365.6
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,2.048,334206.2
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,4.096,336200.4
1,0,1,1,0,1,1,1,0,1,1,0,1,0,10,4.096,339434.8
1,0,1,1,0,1,1,1,0,1,1,0,1,0,50,4.096,333826
1,0,1,1,0,1,1,1,0,1,1,0,1,0,100,4.096,334317.4
1,0,1,1,0,1,1,1,0,1,1,0,1,0,200,4.096,334597.8
1,0,1,1,0,1,1,1,0,1,1,0,1,0,500,4.096,332357
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0.256,332961.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,0.256,330952.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,0.256,330733.4
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,0.256,331420.4
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,0.256,328159.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,0.256,332255.4
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0.512,332994.8
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,0.512,329356
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,0.512,331534.4
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,0.512,331037.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,0.512,332414.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,0.512,329703
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1.024,328813.4
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,1.024,331844.8
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,1.024,329327.2
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,1.024,329178.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,1.024,330327.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,1.024,332658.2
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,2.048,333534
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,2.048,328800.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,2.048,327313
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,2.048,328759.8
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,2.048,328162.8
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,2.048,330020.8
1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,4.096,329502.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,10,4.096,331764.2
1,0,1,1,0,1,1,1,0,0,1,0,1,1,50,4.096,335066.6
1,0,1,1,0,1,1,1,0,0,1,0,1,1,100,4.096,333172.4
1,0,1,1,0,1,1,1,0,0,1,0,1,1,200,4.096,329682
1,0,1,1,0,1,1,1,0,0,1,0,1,1,500,4.096,331631.2
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0.256,329963.4
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,0.256,339839.2
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,0.256,328719.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,0.256,335909
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,0.256,330423.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,0.256,331029.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0.512,328206.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,0.512,337566.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,0.512,333202
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,0.512,334056.4
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,0.512,333769.2
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,0.512,335761
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1.024,333332.4
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,1.024,330733.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,1.024,329088.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,1.024,332575
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,1.024,333310.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,1.024,334811.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,2.048,337969
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,2.048,332231.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,2.048,332981.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,2.048,331853.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,2.048,326949.4
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,2.048,340003.6
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,4.096,332756
1,0,1,1,0,1,1,1,0,1,1,0,1,1,10,4.096,335032.4
1,0,1,1,0,1,1,1,0,1,1,0,1,1,50,4.096,337700.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,100,4.096,325008.8
1,0,1,1,0,1,1,1,0,1,1,0,1,1,200,4.096,323591
1,0,1,1,0,1,1,1,0,1,1,0,1,1,500,4.096,333186
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0.256,254624
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,0.256,257147.2
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,0.256,257413.2
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,0.256,256288.4
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,0.256,259649.2
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,0.256,259126.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0.512,266255
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,0.512,258327.4
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,0.512,258942.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,0.512,257149.2
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,0.512,262020.4
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,0.512,260823.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1.024,260867.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,1.024,258532.4
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,1.024,259281
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,1.024,258773.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,1.024,262197.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,1.024,257444.4
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,2.048,257841.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,2.048,260999.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,2.048,257239.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,2.048,256653.4
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,2.048,256965
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,2.048,264011.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,4.096,257872.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,10,4.096,257996.2
1,0,1,1,0,0,1,1,0,0,1,1,0,0,50,4.096,256451.8
1,0,1,1,0,0,1,1,0,0,1,1,0,0,100,4.096,256564.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,200,4.096,260004.6
1,0,1,1,0,0,1,1,0,0,1,1,0,0,500,4.096,258356.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.256,260952.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,0.256,257902.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,0.256,256926.4
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,0.256,259074
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,0.256,257009.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,0.256,256898.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.512,258661.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,0.512,261750.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,0.512,257297.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,0.512,253392
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,0.512,261976.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,0.512,260527.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1.024,256377
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,1.024,257524
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,1.024,255285.4
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,1.024,254604.6
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,1.024,256096.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,1.024,258170.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,2.048,255934
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,2.048,252654
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,2.048,258128.4
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,2.048,259414.2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,2.048,258296.6
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,2.048,253888.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,4.096,256156.6
1,0,1,1,0,0,1,1,0,0,1,1,0,1,10,4.096,257404.6
1,0,1,1,0,0,1,1,0,0,1,1,0,1,50,4.096,255485.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,100,4.096,253762.6
1,0,1,1,0,0,1,1,0,0,1,1,0,1,200,4.096,254936.8
1,0,1,1,0,0,1,1,0,0,1,1,0,1,500,4.096,258456.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0.256,324891.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,10,0.256,334413.4
1,0,1,1,0,1,1,1,0,0,1,1,0,0,50,0.256,328078.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,100,0.256,326089
1,0,1,1,0,1,1,1,0,0,1,1,0,0,200,0.256,326382.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,500,0.256,321513.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0.512,328072.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,10,0.512,324225.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,50,0.512,327991.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,100,0.512,328673
1,0,1,1,0,1,1,1,0,0,1,1,0,0,200,0.512,329015.4
1,0,1,1,0,1,1,1,0,0,1,1,0,0,500,0.512,324075.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1.024,333817.6
1,0,1,1,0,1,1,1,0,0,1,1,0,0,10,1.024,330475.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,50,1.024,333111.4
1,0,1,1,0,1,1,1,0,0,1,1,0,0,100,1.024,327317
1,0,1,1,0,1,1,1,0,0,1,1,0,0,200,1.024,327877.6
1,0,1,1,0,1,1,1,0,0,1,1,0,0,500,1.024,325053.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,2.048,328736.4
1,0,1,1,0,1,1,1,0,0,1,1,0,0,10,2.048,333153.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,50,2.048,328531.6
1,0,1,1,0,1,1,1,0,0,1,1,0,0,100,2.048,327356.4
1,0,1,1,0,1,1,1,0,0,1,1,0,0,200,2.048,333279.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,500,2.048,333928.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,4.096,331097.6
1,0,1,1,0,1,1,1,0,0,1,1,0,0,10,4.096,334074
1,0,1,1,0,1,1,1,0,0,1,1,0,0,50,4.096,325251.8
1,0,1,1,0,1,1,1,0,0,1,1,0,0,100,4.096,332053.2
1,0,1,1,0,1,1,1,0,0,1,1,0,0,200,4.096,333599.4
1,0,1,1,0,1,1,1,0,0,1,1,0,0,500,4.096,331530.8
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0.256,336314.4
1,0,1,1,0,1,1,1,0,0,1,1,0,1,10,0.256,332222.4
1,0,1,1,0,1,1,1,0,0,1,1,0,1,50,0.256,332660.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,100,0.256,332734.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,200,0.256,327390.8
1,0,1,1,0,1,1,1,0,0,1,1,0,1,500,0.256,331400.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0.512,329856.6
1,0,1,1,0,1,1,1,0,0,1,1,0,1,10,0.512,332305.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,50,0.512,332785.6
1,0,1,1,0,1,1,1,0,0,1,1,0,1,100,0.512,329801.6
1,0,1,1,0,1,1,1,0,0,1,1,0,1,200,0.512,329626.6
1,0,1,1,0,1,1,1,0,0,1,1,0,1,500,0.512,332787
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1.024,337288.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,10,1.024,328033.4
1,0,1,1,0,1,1,1,0,0,1,1,0,1,50,1.024,331596
1,0,1,1,0,1,1,1,0,0,1,1,0,1,100,1.024,330671.4
1,0,1,1,0,1,1,1,0,0,1,1,0,1,200,1.024,331863.6
1,0,1,1,0,1,1,1,0,0,1,1,0,1,500,1.024,330765.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,2.048,331683.8
1,0,1,1,0,1,1,1,0,0,1,1,0,1,10,2.048,332104.4
1,0,1,1,0,1,1,1,0,0,1,1,0,1,50,2.048,332382.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,100,2.048,331401.8
1,0,1,1,0,1,1,1,0,0,1,1,0,1,200,2.048,331094.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,500,2.048,333270.4
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,4.096,336426.8
1,0,1,1,0,1,1,1,0,0,1,1,0,1,10,4.096,334680.8
1,0,1,1,0,1,1,1,0,0,1,1,0,1,50,4.096,334251.2
1,0,1,1,0,1,1,1,0,0,1,1,0,1,100,4.096,331649
1,0,1,1,0,1,1,1,0,0,1,1,0,1,200,4.096,330803
1,0,1,1,0,1,1,1,0,0,1,1,0,1,500,4.096,328987.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0.256,261842.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,10,0.256,263100.8
1,0,1,1,0,0,1,1,0,1,1,1,0,0,50,0.256,263313.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,100,0.256,253262.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,200,0.256,262052
1,0,1,1,0,0,1,1,0,1,1,1,0,0,500,0.256,268297.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0.512,261972.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,10,0.512,264280.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,50,0.512,262242.2
1,0,1,1,0,0,1,1,0,1,1,1,0,0,100,0.512,261272
1,0,1,1,0,0,1,1,0,1,1,1,0,0,200,0.512,260945.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,500,0.512,264045.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1.024,259367.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,10,1.024,261537.2
1,0,1,1,0,0,1,1,0,1,1,1,0,0,50,1.024,259264.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,100,1.024,258671.8
1,0,1,1,0,0,1,1,0,1,1,1,0,0,200,1.024,256340.8
1,0,1,1,0,0,1,1,0,1,1,1,0,0,500,1.024,261431
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,2.048,264282.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,10,2.048,257800.8
1,0,1,1,0,0,1,1,0,1,1,1,0,0,50,2.048,258088.2
1,0,1,1,0,0,1,1,0,1,1,1,0,0,100,2.048,258265.8
1,0,1,1,0,0,1,1,0,1,1,1,0,0,200,2.048,259421.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,500,2.048,258611.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,4.096,262779.8
1,0,1,1,0,0,1,1,0,1,1,1,0,0,10,4.096,258494.6
1,0,1,1,0,0,1,1,0,1,1,1,0,0,50,4.096,264057.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,100,4.096,261595
1,0,1,1,0,0,1,1,0,1,1,1,0,0,200,4.096,264163.4
1,0,1,1,0,0,1,1,0,1,1,1,0,0,500,4.096,258581.6
1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0.256,328272.2
1,0,1,1,0,1,1,1,0,1,1,1,0,0,10,0.256,337833.8
1,0,1,1,0,1,1,1,0,1,1,1,0,0,50,0.256,326215.6
1,0,1,1,0,1,1,1,0,1,1,1,0,0,100,0.256,333045.4
1,0,1,1,0,1,1,1,0,1,1,1,0,0,200,0.256,333054.6
1,0,1,1,0,1,1,1,0,1,1,1,0,0,500,0.256,332449.4
1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0.512,334662.4
1,0,1,1,0,1,1,1,0,1,1,1,0,0,10,0.512,325887.8
1,0,1,1,0,1,1,1,0,1,1,1,0,0,50,0.512,334616.2
1,0,1,1,0,1,1,1,0,1,1,1,0,0,100,0.512,333658.2
1,0,1,1,0,1,1,1,0,1,1,1,0,0,200,0.512,336990.2
1,0,1,1,0,1,1,1,0,1,1,1,0,0,500,0.512,331924.6
1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1.024,335197
1,0,1,1,0,1,1,1,0,1,1,1,0,0,10,1.024,336714
1,0,1,1,0,1,1,1,0,1,1,1,0,0,50,1.024,333599.4
1,0,1,1,0,1,1,1,0,1,1,1,0,0,100,1.024,331977.6
1,0,1,1,0,1,1,1,0,1,1,1,0,0,200,1.024,332789.4
1,0,1,1,0,1,1,1,0,1,1,1,0,0,500,1.024,334881
1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,2.048,332068
1,0,1,1,0,1,1,1,0,1,1,1,0,0,10,2.048,334855
1,0,1,1,0,1,1,1,0,1,1,1,0,0,50,2.048,338102.2
1,0,1,1,0,1,1,1,0,1,1,1,0,0,100,2.048,336842.2
1,0,1,1,0,1,1,1,0,1,1,1,0,0,200,2.048,337129.8
1,0,1,1,0,1,1,1,0,1,1,1,0,0,500,2.048,330241.8
1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,4.096,337287.4
1,0,1,1,0,1,1,1,0,1,1,1,0,0,10,4.096,332820
1,0,1,1,0,1,1,1,0,1,1,1,0,0,50,4.096,337371.8
1,0,1,1,0,1,1,1,0,1,1,1,0,0,100,4.096,335410.8
1,0,1,1,0,1,1,1,0,1,1,1,0,0,200,4.096,334788
1,0,1,1,0,1,1,1,0,1,1,1,0,0,500,4.096,334073
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0.256,261525.2
1,0,1,1,0,0,1,1,0,1,1,1,0,1,10,0.256,262160.6
1,0,1,1,0,0,1,1,0,1,1,1,0,1,50,0.256,258974.2
1,0,1,1,0,0,1,1,0,1,1,1,0,1,100,0.256,261106.4
1,0,1,1,0,0,1,1,0,1,1,1,0,1,200,0.256,257326.4
1,0,1,1,0,0,1,1,0,1,1,1,0,1,500,0.256,259646.4
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0.512,259577.2
1,0,1,1,0,0,1,1,0,1,1,1,0,1,10,0.512,260920.6
1,0,1,1,0,0,1,1,0,1,1,1,0,1,50,0.512,260637.6
1,0,1,1,0,0,1,1,0,1,1,1,0,1,100,0.512,260091.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,200,0.512,258958.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,500,0.512,260848
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1.024,259571.2
1,0,1,1,0,0,1,1,0,1,1,1,0,1,10,1.024,253126.2
1,0,1,1,0,0,1,1,0,1,1,1,0,1,50,1.024,256958.4
1,0,1,1,0,0,1,1,0,1,1,1,0,1,100,1.024,256656
1,0,1,1,0,0,1,1,0,1,1,1,0,1,200,1.024,253515.6
1,0,1,1,0,0,1,1,0,1,1,1,0,1,500,1.024,255381
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,2.048,259862.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,10,2.048,256444
1,0,1,1,0,0,1,1,0,1,1,1,0,1,50,2.048,257099.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,100,2.048,256688.2
1,0,1,1,0,0,1,1,0,1,1,1,0,1,200,2.048,258836.4
1,0,1,1,0,0,1,1,0,1,1,1,0,1,500,2.048,257451.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,4.096,255107
1,0,1,1,0,0,1,1,0,1,1,1,0,1,10,4.096,257751.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,50,4.096,259252.8
1,0,1,1,0,0,1,1,0,1,1,1,0,1,100,4.096,260269
1,0,1,1,0,0,1,1,0,1,1,1,0,1,200,4.096,257290.6
1,0,1,1,0,0,1,1,0,1,1,1,0,1,500,4.096,253518.2
1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0.256,329538.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,10,0.256,329637.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,50,0.256,329472.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,100,0.256,328618.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,200,0.256,335763
1,0,1,1,0,1,1,1,0,1,1,1,0,1,500,0.256,330740.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0.512,331473.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,10,0.512,329634.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,50,0.512,325566.8
1,0,1,1,0,1,1,1,0,1,1,1,0,1,100,0.512,328800.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,200,0.512,330625.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,500,0.512,330645.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1.024,329115.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,10,1.024,329193.8
1,0,1,1,0,1,1,1,0,1,1,1,0,1,50,1.024,329052.8
1,0,1,1,0,1,1,1,0,1,1,1,0,1,100,1.024,333610.2
1,0,1,1,0,1,1,1,0,1,1,1,0,1,200,1.024,333338.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,500,1.024,325649.8
1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,2.048,330786.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,10,2.048,331379.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,50,2.048,329262
1,0,1,1,0,1,1,1,0,1,1,1,0,1,100,2.048,328818.2
1,0,1,1,0,1,1,1,0,1,1,1,0,1,200,2.048,335151
1,0,1,1,0,1,1,1,0,1,1,1,0,1,500,2.048,326527
1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,4.096,332160.4
1,0,1,1,0,1,1,1,0,1,1,1,0,1,10,4.096,330405
1,0,1,1,0,1,1,1,0,1,1,1,0,1,50,4.096,325384.2
1,0,1,1,0,1,1,1,0,1,1,1,0,1,100,4.096,331017
1,0,1,1,0,1,1,1,0,1,1,1,0,1,200,4.096,332038.6
1,0,1,1,0,1,1,1,0,1,1,1,0,1,500,4.096,323623.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0.256,257969.8
1,0,1,0,1,0,1,1,0,0,1,1,0,0,10,0.256,257470.8
1,0,1,0,1,0,1,1,0,0,1,1,0,0,50,0.256,257317.6
1,0,1,0,1,0,1,1,0,0,1,1,0,0,100,0.256,253497.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,200,0.256,259247.4
1,0,1,0,1,0,1,1,0,0,1,1,0,0,500,0.256,257163.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0.512,257497
1,0,1,0,1,0,1,1,0,0,1,1,0,0,10,0.512,255618
1,0,1,0,1,0,1,1,0,0,1,1,0,0,50,0.512,253522.6
1,0,1,0,1,0,1,1,0,0,1,1,0,0,100,0.512,257198.6
1,0,1,0,1,0,1,1,0,0,1,1,0,0,200,0.512,256326.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,500,0.512,255078.4
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1.024,259115
1,0,1,0,1,0,1,1,0,0,1,1,0,0,10,1.024,257641.6
1,0,1,0,1,0,1,1,0,0,1,1,0,0,50,1.024,258775
1,0,1,0,1,0,1,1,0,0,1,1,0,0,100,1.024,257477.8
1,0,1,0,1,0,1,1,0,0,1,1,0,0,200,1.024,255771
1,0,1,0,1,0,1,1,0,0,1,1,0,0,500,1.024,248795.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,2.048,259193.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,10,2.048,260948.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,50,2.048,256312.8
1,0,1,0,1,0,1,1,0,0,1,1,0,0,100,2.048,255462.8
1,0,1,0,1,0,1,1,0,0,1,1,0,0,200,2.048,258836
1,0,1,0,1,0,1,1,0,0,1,1,0,0,500,2.048,258508
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,4.096,261614.2
1,0,1,0,1,0,1,1,0,0,1,1,0,0,10,4.096,258358.4
1,0,1,0,1,0,1,1,0,0,1,1,0,0,50,4.096,257934.6
1,0,1,0,1,0,1,1,0,0,1,1,0,0,100,4.096,263624
1,0,1,0,1,0,1,1,0,0,1,1,0,0,200,4.096,257511.8
1,0,1,0,1,0,1,1,0,0,1,1,0,0,500,4.096,256936.8
1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0.256,256070.4
1,0,1,0,1,0,1,1,0,0,1,1,0,1,10,0.256,256372.2
1,0,1,0,1,0,1,1,0,0,1,1,0,1,50,0.256,257791.8
1,0,1,0,1,0,1,1,0,0,1,1,0,1,100,0.256,252945.8
1,0,1,0,1,0,1,1,0,0,1,1,0,1,200,0.256,259922.8
1,0,1,0,1,0,1,1,0,0,1,1,0,1,500,0.256,256547.8
1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0.512,257348.2
1,0,1,0,1,0,1,1,0,0,1,1,0,1,10,0.512,254443.4
1,0,1,0,1,0,1,1,0,0,1,1,0,1,50,0.512,258826.8
1,0,1,0,1,0,1,1,0,0,1,1,0,1,100,0.512,255222.4
1,0,1,0,1,0,1,1,0,0,1,1,0,1,200,0.512,252505
