root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,$<performance
1,1,1,1,1,0,1,0,4,16,128,16,5583.6
1,1,1,1,1,0,2,0,4,16,128,16,5481
1,1,1,1,1,0,3,0,4,16,128,16,5574
1,1,1,1,1,0,4,0,4,16,128,16,5675
1,1,1,1,1,0,1,0,1,20,128,16,5558.8
1,1,1,1,1,0,2,0,1,20,128,16,5691.4
1,1,1,1,1,0,3,0,1,20,128,16,5663.6
1,1,1,1,1,0,4,0,1,20,128,16,5726.2
1,1,1,1,1,0,1,0,2,20,128,16,5479.8
1,1,1,1,1,0,2,0,2,20,128,16,5589.8
1,1,1,1,1,0,3,0,2,20,128,16,5554.4
1,1,1,1,1,0,4,0,2,20,128,16,5663.4
1,1,1,1,1,0,1,0,3,20,128,16,5579
1,1,1,1,1,0,2,0,3,20,128,16,5525
1,1,1,1,1,0,3,0,3,20,128,16,5549
1,1,1,1,1,0,4,0,3,20,128,16,5546.8
1,1,1,1,1,0,1,0,4,20,128,16,5557.2
1,1,1,1,1,0,2,0,4,20,128,16,5565
1,1,1,1,1,0,3,0,4,20,128,16,5534.6
1,1,1,1,1,0,4,0,4,20,128,16,5515.6
1,1,1,1,1,0,1,0,1,32,128,16,5508
1,1,1,1,1,0,2,0,1,32,128,16,5362.2
1,1,1,1,1,0,3,0,1,32,128,16,5691
1,1,1,1,1,0,4,0,1,32,128,16,5601
1,1,1,1,1,0,1,0,2,32,128,16,5452.4
1,1,1,1,1,0,2,0,2,32,128,16,5291
1,1,1,1,1,0,3,0,2,32,128,16,5544
1,1,1,1,1,0,4,0,2,32,128,16,5472
1,1,1,1,1,0,1,0,3,32,128,16,5501.2
1,1,1,1,1,0,2,0,3,32,128,16,5476
1,1,1,1,1,0,3,0,3,32,128,16,5630
1,1,1,1,1,0,4,0,3,32,128,16,5572.8
1,1,1,1,1,0,1,0,4,32,128,16,5512.6
1,1,1,1,1,0,2,0,4,32,128,16,5411
1,1,1,1,1,0,3,0,4,32,128,16,5588.6
1,1,1,1,1,0,4,0,4,32,128,16,5543.8
1,1,1,1,1,0,1,0,1,64,128,16,5623.8
1,1,1,1,1,0,2,0,1,64,128,16,5481.8
1,1,1,1,1,0,3,0,1,64,128,16,5620.8
1,1,1,1,1,0,4,0,1,64,128,16,5695.8
1,1,1,1,1,0,1,0,2,64,128,16,5537.4
1,1,1,1,1,0,2,0,2,64,128,16,5434.4
1,1,1,1,1,0,3,0,2,64,128,16,5582
1,1,1,1,1,0,4,0,2,64,128,16,5529.4
1,1,1,1,1,0,1,0,3,64,128,16,5597.6
1,1,1,1,1,0,2,0,3,64,128,16,5568.2
1,1,1,1,1,0,3,0,3,64,128,16,5681.2
1,1,1,1,1,0,4,0,3,64,128,16,5598.2
1,1,1,1,1,0,1,0,4,64,128,16,5523.2
1,1,1,1,1,0,2,0,4,64,128,16,5460.6
1,1,1,1,1,0,3,0,4,64,128,16,5582.2
1,1,1,1,1,0,4,0,4,64,128,16,5491.2
1,1,1,1,1,0,1,0,1,128,128,16,5744.4
1,1,1,1,1,0,2,0,1,128,128,16,5617.6
1,1,1,1,1,0,3,0,1,128,128,16,5696.4
1,1,1,1,1,0,4,0,1,128,128,16,5708.4
1,1,1,1,1,0,1,0,2,128,128,16,5680.8
1,1,1,1,1,0,2,0,2,128,128,16,5581
1,1,1,1,1,0,3,0,2,128,128,16,5667.6
1,1,1,1,1,0,4,0,2,128,128,16,5630.2
1,1,1,1,1,0,1,0,3,128,128,16,5709
1,1,1,1,1,0,2,0,3,128,128,16,5637.6
1,1,1,1,1,0,3,0,3,128,128,16,5688.6
1,1,1,1,1,0,4,0,3,128,128,16,5656.4
1,1,1,1,1,0,1,0,4,128,128,16,5675.2
1,1,1,1,1,0,2,0,4,128,128,16,5613.8
1,1,1,1,1,0,3,0,4,128,128,16,5662.2
1,1,1,1,1,0,4,0,4,128,128,16,5600.2
1,1,1,1,1,0,1,0,1,0,0,20,8051.8
1,1,1,1,1,0,2,0,1,0,0,20,7882.4
1,1,1,1,1,0,3,0,1,0,0,20,7887.6
1,1,1,1,1,0,4,0,1,0,0,20,7883.8
1,1,1,1,1,0,1,0,2,0,0,20,8053.2
1,1,1,1,1,0,2,0,2,0,0,20,7878.8
1,1,1,1,1,0,3,0,2,0,0,20,7887.4
1,1,1,1,1,0,4,0,2,0,0,20,7887.6
1,1,1,1,1,0,1,0,3,0,0,20,7953.2
1,1,1,1,1,0,2,0,3,0,0,20,7821.2
1,1,1,1,1,0,3,0,3,0,0,20,7814
1,1,1,1,1,0,4,0,3,0,0,20,7840
1,1,1,1,1,0,1,0,4,0,0,20,7957
1,1,1,1,1,0,2,0,4,0,0,20,7827
1,1,1,1,1,0,3,0,4,0,0,20,7810.2
1,1,1,1,1,0,4,0,4,0,0,20,7815.4
1,1,1,1,1,0,1,0,1,8,0,20,6786.8
1,1,1,1,1,0,2,0,1,8,0,20,7342.2
1,1,1,1,1,0,3,0,1,8,0,20,7644
1,1,1,1,1,0,4,0,1,8,0,20,7633.8
1,1,1,1,1,0,1,0,2,8,0,20,7664.4
1,1,1,1,1,0,2,0,2,8,0,20,8133.8
1,1,1,1,1,0,3,0,2,8,0,20,8610.2
1,1,1,1,1,0,4,0,2,8,0,20,8595.8
1,1,1,1,1,0,1,0,3,8,0,20,6910.8
1,1,1,1,1,0,2,0,3,8,0,20,7196.4
1,1,1,1,1,0,3,0,3,8,0,20,7647.4
1,1,1,1,1,0,4,0,3,8,0,20,7650
1,1,1,1,1,0,1,0,4,8,0,20,8041.6
1,1,1,1,1,0,2,0,4,8,0,20,8393.8
1,1,1,1,1,0,3,0,4,8,0,20,8765.2
1,1,1,1,1,0,4,0,4,8,0,20,8753.2
1,1,1,1,1,0,1,0,1,10,0,20,6626
1,1,1,1,1,0,2,0,1,10,0,20,6594
1,1,1,1,1,0,3,0,1,10,0,20,7409
1,1,1,1,1,0,4,0,1,10,0,20,7380.4
1,1,1,1,1,0,1,0,2,10,0,20,7372.2
1,1,1,1,1,0,2,0,2,10,0,20,7232.6
1,1,1,1,1,0,3,0,2,10,0,20,8193.8
1,1,1,1,1,0,4,0,2,10,0,20,8268.8
1,1,1,1,1,0,1,0,3,10,0,20,6734.4
1,1,1,1,1,0,2,0,3,10,0,20,6733.2
1,1,1,1,1,0,3,0,3,10,0,20,7377
1,1,1,1,1,0,4,0,3,10,0,20,7426.8
1,1,1,1,1,0,1,0,4,10,0,20,7623.6
1,1,1,1,1,0,2,0,4,10,0,20,7608.8
1,1,1,1,1,0,3,0,4,10,0,20,8402.6
1,1,1,1,1,0,4,0,4,10,0,20,8389.2
1,1,1,1,1,0,1,0,1,16,0,20,6360.8
1,1,1,1,1,0,2,0,1,16,0,20,6407.2
1,1,1,1,1,0,3,0,1,16,0,20,6432.8
1,1,1,1,1,0,4,0,1,16,0,20,6694.2
1,1,1,1,1,0,1,0,2,16,0,20,6890.8
1,1,1,1,1,0,2,0,2,16,0,20,6873.4
1,1,1,1,1,0,3,0,2,16,0,20,6823
1,1,1,1,1,0,4,0,2,16,0,20,7010
1,1,1,1,1,0,1,0,3,16,0,20,6523.6
1,1,1,1,1,0,2,0,3,16,0,20,6478.2
1,1,1,1,1,0,3,0,3,16,0,20,6492.2
1,1,1,1,1,0,4,0,3,16,0,20,6715.4
1,1,1,1,1,0,1,0,4,16,0,20,6945
1,1,1,1,1,0,2,0,4,16,0,20,6969
1,1,1,1,1,0,3,0,4,16,0,20,6902.4
1,1,1,1,1,0,4,0,4,16,0,20,7134.4
1,1,1,1,1,0,1,0,1,20,0,20,6342.8
1,1,1,1,1,0,2,0,1,20,0,20,6293.2
1,1,1,1,1,0,3,0,1,20,0,20,6502
1,1,1,1,1,0,4,0,1,20,0,20,6317.4
1,1,1,1,1,0,1,0,2,20,0,20,6601.4
1,1,1,1,1,0,2,0,2,20,0,20,6619.6
1,1,1,1,1,0,3,0,2,20,0,20,6724.2
1,1,1,1,1,0,4,0,2,20,0,20,6610.8
1,1,1,1,1,0,1,0,3,20,0,20,6334.8
1,1,1,1,1,0,2,0,3,20,0,20,6262
1,1,1,1,1,0,3,0,3,20,0,20,6506.8
1,1,1,1,1,0,4,0,3,20,0,20,6359.6
1,1,1,1,1,0,1,0,4,20,0,20,6683.4
1,1,1,1,1,0,2,0,4,20,0,20,6644.6
1,1,1,1,1,0,3,0,4,20,0,20,6781.8
1,1,1,1,1,0,4,0,4,20,0,20,6656.2
1,1,1,1,1,0,1,0,1,32,0,20,6092.2
1,1,1,1,1,0,2,0,1,32,0,20,5929.6
1,1,1,1,1,0,3,0,1,32,0,20,6282.4
1,1,1,1,1,0,4,0,1,32,0,20,6197.2
1,1,1,1,1,0,1,0,2,32,0,20,6248.4
1,1,1,1,1,0,2,0,2,32,0,20,6094
1,1,1,1,1,0,3,0,2,32,0,20,6335
1,1,1,1,1,0,4,0,2,32,0,20,6292
1,1,1,1,1,0,1,0,3,32,0,20,6094.6
1,1,1,1,1,0,2,0,3,32,0,20,6007
1,1,1,1,1,0,3,0,3,32,0,20,6273.4
1,1,1,1,1,0,4,0,3,32,0,20,6176.4
1,1,1,1,1,0,1,0,4,32,0,20,6179.6
1,1,1,1,1,0,2,0,4,32,0,20,6176.6
1,1,1,1,1,0,3,0,4,32,0,20,6347.8
1,1,1,1,1,0,4,0,4,32,0,20,6267.8
1,1,1,1,1,0,1,0,1,64,0,20,6324
1,1,1,1,1,0,2,0,1,64,0,20,6077.6
1,1,1,1,1,0,3,0,1,64,0,20,6197.6
1,1,1,1,1,0,4,0,1,64,0,20,6376.8
1,1,1,1,1,0,1,0,2,64,0,20,7488.8
1,1,1,1,1,0,2,0,2,64,0,20,7075
1,1,1,1,1,0,3,0,2,64,0,20,7071
1,1,1,1,1,0,4,0,2,64,0,20,7466.4
1,1,1,1,1,0,1,0,3,64,0,20,6228.4
1,1,1,1,1,0,2,0,3,64,0,20,6053.4
1,1,1,1,1,0,3,0,3,64,0,20,6034.2
1,1,1,1,1,0,4,0,3,64,0,20,6154.4
1,1,1,1,1,0,1,0,4,64,0,20,6904
1,1,1,1,1,0,2,0,4,64,0,20,6604.4
1,1,1,1,1,0,3,0,4,64,0,20,6618
1,1,1,1,1,0,4,0,4,64,0,20,6825.8
1,1,1,1,1,0,1,0,1,128,0,20,7669
1,1,1,1,1,0,2,0,1,128,0,20,7443.2
1,1,1,1,1,0,3,0,1,128,0,20,7556.2
1,1,1,1,1,0,4,0,1,128,0,20,7582
1,1,1,1,1,0,1,0,2,128,0,20,8311.4
1,1,1,1,1,0,2,0,2,128,0,20,8088.6
1,1,1,1,1,0,3,0,2,128,0,20,8189
1,1,1,1,1,0,4,0,2,128,0,20,8280.2
1,1,1,1,1,0,1,0,3,128,0,20,7797.2
1,1,1,1,1,0,2,0,3,128,0,20,7644.6
1,1,1,1,1,0,3,0,3,128,0,20,7688.4
1,1,1,1,1,0,4,0,3,128,0,20,7699.4
1,1,1,1,1,0,1,0,4,128,0,20,8464.6
1,1,1,1,1,0,2,0,4,128,0,20,8308.2
1,1,1,1,1,0,3,0,4,128,0,20,8372.6
1,1,1,1,1,0,4,0,4,128,0,20,8379
1,1,1,1,1,0,1,0,1,0,8,20,4982.6
1,1,1,1,1,0,2,0,1,0,8,20,4854.2
1,1,1,1,1,0,3,0,1,0,8,20,4860
1,1,1,1,1,0,4,0,1,0,8,20,4859
1,1,1,1,1,0,1,0,2,0,8,20,4984.4
1,1,1,1,1,0,2,0,2,0,8,20,4856.8
1,1,1,1,1,0,3,0,2,0,8,20,4888.6
1,1,1,1,1,0,4,0,2,0,8,20,4860.6
1,1,1,1,1,0,1,0,3,0,8,20,4967.8
1,1,1,1,1,0,2,0,3,0,8,20,4843
1,1,1,1,1,0,3,0,3,0,8,20,4824.6
1,1,1,1,1,0,4,0,3,0,8,20,4835.8
1,1,1,1,1,0,1,0,4,0,8,20,4960.6
1,1,1,1,1,0,2,0,4,0,8,20,4829.6
1,1,1,1,1,0,3,0,4,0,8,20,4823
1,1,1,1,1,0,4,0,4,0,8,20,4839.4
1,1,1,1,1,0,1,0,1,8,8,20,13742.2
1,1,1,1,1,0,2,0,1,8,8,20,13655.8
1,1,1,1,1,0,3,0,1,8,8,20,14225.8
1,1,1,1,1,0,4,0,1,8,8,20,14284.2
1,1,1,1,1,0,1,0,2,8,8,20,13974.2
1,1,1,1,1,0,2,0,2,8,8,20,13950.8
1,1,1,1,1,0,3,0,2,8,8,20,14129
1,1,1,1,1,0,4,0,2,8,8,20,13973.8
1,1,1,1,1,0,1,0,3,8,8,20,13766
1,1,1,1,1,0,2,0,3,8,8,20,13438.8
1,1,1,1,1,0,3,0,3,8,8,20,14157.6
1,1,1,1,1,0,4,0,3,8,8,20,14282.8
1,1,1,1,1,0,1,0,4,8,8,20,13924.4
1,1,1,1,1,0,2,0,4,8,8,20,13826.4
1,1,1,1,1,0,3,0,4,8,8,20,14245.2
1,1,1,1,1,0,4,0,4,8,8,20,14043.8
1,1,1,1,1,0,1,0,1,10,8,20,12381.2
1,1,1,1,1,0,2,0,1,10,8,20,12217.6
1,1,1,1,1,0,3,0,1,10,8,20,12478.6
1,1,1,1,1,0,4,0,1,10,8,20,12539.8
1,1,1,1,1,0,1,0,2,10,8,20,12090.6
1,1,1,1,1,0,2,0,2,10,8,20,12089.6
1,1,1,1,1,0,3,0,2,10,8,20,12413.8
1,1,1,1,1,0,4,0,2,10,8,20,12350.4
1,1,1,1,1,0,1,0,3,10,8,20,12372.6
1,1,1,1,1,0,2,0,3,10,8,20,12175.6
1,1,1,1,1,0,3,0,3,10,8,20,12477.2
1,1,1,1,1,0,4,0,3,10,8,20,12544.2
1,1,1,1,1,0,1,0,4,10,8,20,12092.8
1,1,1,1,1,0,2,0,4,10,8,20,12030.2
1,1,1,1,1,0,3,0,4,10,8,20,12313.4
1,1,1,1,1,0,4,0,4,10,8,20,12375.4
1,1,1,1,1,0,1,0,1,16,8,20,9352.6
1,1,1,1,1,0,2,0,1,16,8,20,9353.4
1,1,1,1,1,0,3,0,1,16,8,20,9308.8
1,1,1,1,1,0,4,0,1,16,8,20,9270
1,1,1,1,1,0,1,0,2,16,8,20,9500.2
1,1,1,1,1,0,2,0,2,16,8,20,9429
1,1,1,1,1,0,3,0,2,16,8,20,9527.6
1,1,1,1,1,0,4,0,2,16,8,20,9484.2
1,1,1,1,1,0,1,0,3,16,8,20,9287
1,1,1,1,1,0,2,0,3,16,8,20,9263.4
1,1,1,1,1,0,3,0,3,16,8,20,9367.2
1,1,1,1,1,0,4,0,3,16,8,20,9325.6
1,1,1,1,1,0,1,0,4,16,8,20,9388.6
1,1,1,1,1,0,2,0,4,16,8,20,9300
1,1,1,1,1,0,3,0,4,16,8,20,9455.2
1,1,1,1,1,0,4,0,4,16,8,20,9575.4
1,1,1,1,1,0,1,0,1,20,8,20,8489.4
1,1,1,1,1,0,2,0,1,20,8,20,8654.8
1,1,1,1,1,0,3,0,1,20,8,20,8630.6
1,1,1,1,1,0,4,0,1,20,8,20,8685.8
1,1,1,1,1,0,1,0,2,20,8,20,8552.6
1,1,1,1,1,0,2,0,2,20,8,20,8673.6
1,1,1,1,1,0,3,0,2,20,8,20,8622
1,1,1,1,1,0,4,0,2,20,8,20,8733.6
1,1,1,1,1,0,1,0,3,20,8,20,8507.4
1,1,1,1,1,0,2,0,3,20,8,20,8615.6
1,1,1,1,1,0,3,0,3,20,8,20,8605.8
1,1,1,1,1,0,4,0,3,20,8,20,8581.2
1,1,1,1,1,0,1,0,4,20,8,20,8511.8
1,1,1,1,1,0,2,0,4,20,8,20,8639
1,1,1,1,1,0,3,0,4,20,8,20,8597.8
1,1,1,1,1,0,4,0,4,20,8,20,8598.6
1,1,1,1,1,0,1,0,1,32,8,20,7359.8
1,1,1,1,1,0,2,0,1,32,8,20,7165.4
1,1,1,1,1,0,3,0,1,32,8,20,7455
1,1,1,1,1,0,4,0,1,32,8,20,7298.4
1,1,1,1,1,0,1,0,2,32,8,20,7371.4
1,1,1,1,1,0,2,0,2,32,8,20,7236.2
1,1,1,1,1,0,3,0,2,32,8,20,7455.6
1,1,1,1,1,0,4,0,2,32,8,20,7376
1,1,1,1,1,0,1,0,3,32,8,20,7334.6
1,1,1,1,1,0,2,0,3,32,8,20,7223.4
1,1,1,1,1,0,3,0,3,32,8,20,7417.8
1,1,1,1,1,0,4,0,3,32,8,20,7346.6
1,1,1,1,1,0,1,0,4,32,8,20,7327
1,1,1,1,1,0,2,0,4,32,8,20,7302.6
1,1,1,1,1,0,3,0,4,32,8,20,7447.8
1,1,1,1,1,0,4,0,4,32,8,20,7451.6
1,1,1,1,1,0,1,0,1,64,8,20,6222.2
1,1,1,1,1,0,2,0,1,64,8,20,6067
1,1,1,1,1,0,3,0,1,64,8,20,6176.2
1,1,1,1,1,0,4,0,1,64,8,20,6196
1,1,1,1,1,0,1,0,2,64,8,20,6224.6
1,1,1,1,1,0,2,0,2,64,8,20,6154
1,1,1,1,1,0,3,0,2,64,8,20,6190.6
1,1,1,1,1,0,4,0,2,64,8,20,6223.8
1,1,1,1,1,0,1,0,3,64,8,20,6196
1,1,1,1,1,0,2,0,3,64,8,20,6136.2
1,1,1,1,1,0,3,0,3,64,8,20,6261.2
1,1,1,1,1,0,4,0,3,64,8,20,6194.4
1,1,1,1,1,0,1,0,4,64,8,20,6195.2
1,1,1,1,1,0,2,0,4,64,8,20,6159.6
1,1,1,1,1,0,3,0,4,64,8,20,6254.6
1,1,1,1,1,0,4,0,4,64,8,20,6193.4
1,1,1,1,1,0,1,0,1,128,8,20,5563
1,1,1,1,1,0,2,0,1,128,8,20,5453.6
1,1,1,1,1,0,3,0,1,128,8,20,5470
1,1,1,1,1,0,4,0,1,128,8,20,5466
1,1,1,1,1,0,1,0,2,128,8,20,5565.6
1,1,1,1,1,0,2,0,2,128,8,20,5478.6
1,1,1,1,1,0,3,0,2,128,8,20,5480.4
1,1,1,1,1,0,4,0,2,128,8,20,5477.2
1,1,1,1,1,0,1,0,3,128,8,20,5539.2
1,1,1,1,1,0,2,0,3,128,8,20,5424
1,1,1,1,1,0,3,0,3,128,8,20,5450.2
1,1,1,1,1,0,4,0,3,128,8,20,5438.6
1,1,1,1,1,0,1,0,4,128,8,20,5540.2
1,1,1,1,1,0,2,0,4,128,8,20,5434.8
1,1,1,1,1,0,3,0,4,128,8,20,5468.2
1,1,1,1,1,0,4,0,4,128,8,20,5447.2
1,1,1,1,1,0,1,0,1,0,10,20,5121
1,1,1,1,1,0,2,0,1,0,10,20,4984.8
1,1,1,1,1,0,3,0,1,0,10,20,4999.2
1,1,1,1,1,0,4,0,1,0,10,20,5000
1,1,1,1,1,0,1,0,2,0,10,20,5116.8
1,1,1,1,1,0,2,0,2,0,10,20,4994.2
1,1,1,1,1,0,3,0,2,0,10,20,4990.2
1,1,1,1,1,0,4,0,2,0,10,20,4993.4
1,1,1,1,1,0,1,0,3,0,10,20,5125.8
1,1,1,1,1,0,2,0,3,0,10,20,4999.4
1,1,1,1,1,0,3,0,3,0,10,20,4985.2
1,1,1,1,1,0,4,0,3,0,10,20,5000.8
1,1,1,1,1,0,1,0,4,0,10,20,5126.2
1,1,1,1,1,0,2,0,4,0,10,20,4987.4
1,1,1,1,1,0,3,0,4,0,10,20,4985.2
1,1,1,1,1,0,4,0,4,0,10,20,5004.4
1,1,1,1,1,0,1,0,1,8,10,20,12559.2
1,1,1,1,1,0,2,0,1,8,10,20,12707.4
1,1,1,1,1,0,3,0,1,8,10,20,13054.8
1,1,1,1,1,0,4,0,1,8,10,20,12945.6
1,1,1,1,1,0,1,0,2,8,10,20,12605.6
1,1,1,1,1,0,2,0,2,8,10,20,12644.2
1,1,1,1,1,0,3,0,2,8,10,20,12920.6
1,1,1,1,1,0,4,0,2,8,10,20,12857.4
1,1,1,1,1,0,1,0,3,8,10,20,12655.2
1,1,1,1,1,0,2,0,3,8,10,20,12686
1,1,1,1,1,0,3,0,3,8,10,20,13008.8
1,1,1,1,1,0,4,0,3,8,10,20,13044.8
1,1,1,1,1,0,1,0,4,8,10,20,12422
1,1,1,1,1,0,2,0,4,8,10,20,12506.2
1,1,1,1,1,0,3,0,4,8,10,20,12859
1,1,1,1,1,0,4,0,4,8,10,20,12900.8
1,1,1,1,1,0,1,0,1,10,10,20,11233.4
1,1,1,1,1,0,2,0,1,10,10,20,11100
1,1,1,1,1,0,3,0,1,10,10,20,11587.2
1,1,1,1,1,0,4,0,1,10,10,20,11523.6
1,1,1,1,1,0,1,0,2,10,10,20,11093
1,1,1,1,1,0,2,0,2,10,10,20,11025.8
1,1,1,1,1,0,3,0,2,10,10,20,11425.8
1,1,1,1,1,0,4,0,2,10,10,20,11366.2
1,1,1,1,1,0,1,0,3,10,10,20,11319.8
1,1,1,1,1,0,2,0,3,10,10,20,11036.6
1,1,1,1,1,0,3,0,3,10,10,20,11567.6
1,1,1,1,1,0,4,0,3,10,10,20,11576.2
1,1,1,1,1,0,1,0,4,10,10,20,11096.4
1,1,1,1,1,0,2,0,4,10,10,20,10832.4
1,1,1,1,1,0,3,0,4,10,10,20,11576
1,1,1,1,1,0,4,0,4,10,10,20,11435.4
1,1,1,1,1,0,1,0,1,16,10,20,8920
1,1,1,1,1,0,2,0,1,16,10,20,8811.6
1,1,1,1,1,0,3,0,1,16,10,20,9068.4
1,1,1,1,1,0,4,0,1,16,10,20,8952.8
1,1,1,1,1,0,1,0,2,16,10,20,8865.8
1,1,1,1,1,0,2,0,2,16,10,20,8805.6
1,1,1,1,1,0,3,0,2,16,10,20,8956.4
1,1,1,1,1,0,4,0,2,16,10,20,9035
1,1,1,1,1,0,1,0,3,16,10,20,8880.6
1,1,1,1,1,0,2,0,3,16,10,20,8810.2
1,1,1,1,1,0,3,0,3,16,10,20,8981.6
1,1,1,1,1,0,4,0,3,16,10,20,9059.2
1,1,1,1,1,0,1,0,4,16,10,20,8781
1,1,1,1,1,0,2,0,4,16,10,20,8704.8
1,1,1,1,1,0,3,0,4,16,10,20,8736.4
1,1,1,1,1,0,4,0,4,16,10,20,9090
1,1,1,1,1,0,1,0,1,20,10,20,8154.6
1,1,1,1,1,0,2,0,1,20,10,20,8415.4
1,1,1,1,1,0,3,0,1,20,10,20,8330.4
1,1,1,1,1,0,4,0,1,20,10,20,8461
1,1,1,1,1,0,1,0,2,20,10,20,8112.4
1,1,1,1,1,0,2,0,2,20,10,20,8320.4
1,1,1,1,1,0,3,0,2,20,10,20,8239
1,1,1,1,1,0,4,0,2,20,10,20,8307.2
1,1,1,1,1,0,1,0,3,20,10,20,8189.6
1,1,1,1,1,0,2,0,3,20,10,20,8204.8
1,1,1,1,1,0,3,0,3,20,10,20,8297.4
1,1,1,1,1,0,4,0,3,20,10,20,8318.4
1,1,1,1,1,0,1,0,4,20,10,20,8164.6
1,1,1,1,1,0,2,0,4,20,10,20,8245.8
1,1,1,1,1,0,3,0,4,20,10,20,8232.8
1,1,1,1,1,0,4,0,4,20,10,20,8167.8
1,1,1,1,1,0,1,0,1,32,10,20,7168.6
1,1,1,1,1,0,2,0,1,32,10,20,7036.6
1,1,1,1,1,0,3,0,1,32,10,20,7367
1,1,1,1,1,0,4,0,1,32,10,20,7262
1,1,1,1,1,0,1,0,2,32,10,20,7156
1,1,1,1,1,0,2,0,2,32,10,20,7043.4
1,1,1,1,1,0,3,0,2,32,10,20,7303.8
1,1,1,1,1,0,4,0,2,32,10,20,7245.8
1,1,1,1,1,0,1,0,3,32,10,20,7165.6
1,1,1,1,1,0,2,0,3,32,10,20,7143.8
1,1,1,1,1,0,3,0,3,32,10,20,7341.2
1,1,1,1,1,0,4,0,3,32,10,20,7320.6
1,1,1,1,1,0,1,0,4,32,10,20,7139.8
1,1,1,1,1,0,2,0,4,32,10,20,7101.2
1,1,1,1,1,0,3,0,4,32,10,20,7296
1,1,1,1,1,0,4,0,4,32,10,20,7287.6
1,1,1,1,1,0,1,0,1,64,10,20,6210.6
1,1,1,1,1,0,2,0,1,64,10,20,6080.6
1,1,1,1,1,0,3,0,1,64,10,20,6180.8
1,1,1,1,1,0,4,0,1,64,10,20,6260.6
1,1,1,1,1,0,1,0,2,64,10,20,6179.2
1,1,1,1,1,0,2,0,2,64,10,20,6149
1,1,1,1,1,0,3,0,2,64,10,20,6175.4
1,1,1,1,1,0,4,0,2,64,10,20,6210.2
1,1,1,1,1,0,1,0,3,64,10,20,6201.4
1,1,1,1,1,0,2,0,3,64,10,20,6163.8
1,1,1,1,1,0,3,0,3,64,10,20,6316.4
1,1,1,1,1,0,4,0,3,64,10,20,6184.4
1,1,1,1,1,0,1,0,4,64,10,20,6173.8
1,1,1,1,1,0,2,0,4,64,10,20,6143.8
1,1,1,1,1,0,3,0,4,64,10,20,6096
1,1,1,1,1,0,4,0,4,64,10,20,6181.2
1,1,1,1,1,0,1,0,1,128,10,20,5497.2
1,1,1,1,1,0,2,0,1,128,10,20,5393.8
1,1,1,1,1,0,3,0,1,128,10,20,5413.2
1,1,1,1,1,0,4,0,1,128,10,20,5437.2
1,1,1,1,1,0,1,0,2,128,10,20,5498.4
1,1,1,1,1,0,2,0,2,128,10,20,5408.2
1,1,1,1,1,0,3,0,2,128,10,20,5421
1,1,1,1,1,0,4,0,2,128,10,20,5412.8
1,1,1,1,1,0,1,0,3,128,10,20,5493
1,1,1,1,1,0,2,0,3,128,10,20,5381.4
1,1,1,1,1,0,3,0,3,128,10,20,5414.8
1,1,1,1,1,0,4,0,3,128,10,20,5394.6
1,1,1,1,1,0,1,0,4,128,10,20,5476
1,1,1,1,1,0,2,0,4,128,10,20,5373.8
1,1,1,1,1,0,3,0,4,128,10,20,5365.6
1,1,1,1,1,0,4,0,4,128,10,20,5394.8
1,1,1,1,1,0,1,0,1,0,16,20,5056.4
1,1,1,1,1,0,2,0,1,0,16,20,4918.6
1,1,1,1,1,0,3,0,1,0,16,20,4915
1,1,1,1,1,0,4,0,1,0,16,20,4913.4
1,1,1,1,1,0,1,0,2,0,16,20,5057
1,1,1,1,1,0,2,0,2,0,16,20,4909.2
1,1,1,1,1,0,3,0,2,0,16,20,4917
1,1,1,1,1,0,4,0,2,0,16,20,4916.2
1,1,1,1,1,0,1,0,3,0,16,20,5065.4
1,1,1,1,1,0,2,0,3,0,16,20,4918.8
1,1,1,1,1,0,3,0,3,0,16,20,4918.2
1,1,1,1,1,0,4,0,3,0,16,20,4919
1,1,1,1,1,0,1,0,4,0,16,20,5064.8
1,1,1,1,1,0,2,0,4,0,16,20,4917.4
1,1,1,1,1,0,3,0,4,0,16,20,4916.8
1,1,1,1,1,0,4,0,4,0,16,20,4925.2
1,1,1,1,1,0,1,0,1,8,16,20,9890.8
1,1,1,1,1,0,2,0,1,8,16,20,9853.2
1,1,1,1,1,0,3,0,1,8,16,20,9998.2
1,1,1,1,1,0,4,0,1,8,16,20,9900
1,1,1,1,1,0,1,0,2,8,16,20,9776.2
1,1,1,1,1,0,2,0,2,8,16,20,9767.6
1,1,1,1,1,0,3,0,2,8,16,20,9994
1,1,1,1,1,0,4,0,2,8,16,20,9873.8
1,1,1,1,1,0,1,0,3,8,16,20,9700
1,1,1,1,1,0,2,0,3,8,16,20,9961.4
1,1,1,1,1,0,3,0,3,8,16,20,9909.8
1,1,1,1,1,0,4,0,3,8,16,20,9976
1,1,1,1,1,0,1,0,4,8,16,20,9656.2
1,1,1,1,1,0,2,0,4,8,16,20,9689.8
1,1,1,1,1,0,3,0,4,8,16,20,9948.6
1,1,1,1,1,0,4,0,4,8,16,20,9909.4
1,1,1,1,1,0,1,0,1,10,16,20,9041.8
